year,week_number,unique_identifier,start_day,start_month,end_day,end_month,death,count
1701,30,Laxton-1701-30-verso,8,July,15,July,Plurisie,
1701,30,Laxton-1701-30-verso,8,July,15,July,Purples,
1701,30,Laxton-1701-30-verso,8,July,15,July,Quinsie,
1701,30,Laxton-1701-30-verso,8,July,15,July,Rash,
1701,30,Laxton-1701-30-verso,8,July,15,July,Rheumatism,
1701,30,Laxton-1701-30-verso,8,July,15,July,Rickets,8
1701,30,Laxton-1701-30-verso,8,July,15,July,Rising of the Lights,1
1701,30,Laxton-1701-30-verso,8,July,15,July,Running of the Reins,
1701,30,Laxton-1701-30-verso,8,July,15,July,Rupture,
1701,30,Laxton-1701-30-verso,8,July,15,July,Scald Head,
1701,30,Laxton-1701-30-verso,8,July,15,July,Scarlet Fever,
1701,30,Laxton-1701-30-verso,8,July,15,July,Sciatica,
1701,30,Laxton-1701-30-verso,8,July,15,July,Scowring,
1701,30,Laxton-1701-30-verso,8,July,15,July,Scurvy,
1701,30,Laxton-1701-30-verso,8,July,15,July,Sores,
1701,30,Laxton-1701-30-verso,8,July,15,July,Shingles,
1701,30,Laxton-1701-30-verso,8,July,15,July,Spleen,
1701,30,Laxton-1701-30-verso,8,July,15,July,Spotted-Fever,3
1701,30,Laxton-1701-30-verso,8,July,15,July,St. Anthony's Fire,
1701,30,Laxton-1701-30-verso,8,July,15,July,Starved,
1701,30,Laxton-1701-30-verso,8,July,15,July,Stone,
1701,30,Laxton-1701-30-verso,8,July,15,July,Stopping of the Stomach,5
1701,30,Laxton-1701-30-verso,8,July,15,July,Strangury,
1701,30,Laxton-1701-30-verso,8,July,15,July,Strongullion,
1701,30,Laxton-1701-30-verso,8,July,15,July,Suddenly,
1701,30,Laxton-1701-30-verso,8,July,15,July,Surfeit,1
1701,30,Laxton-1701-30-verso,8,July,15,July,Swelling in the Throat,
1701,30,Laxton-1701-30-verso,8,July,15,July,Swine-Pox,
1701,30,Laxton-1701-30-verso,8,July,15,July,Teeth,24
1701,30,Laxton-1701-30-verso,8,July,15,July,Thrush,1
1701,30,Laxton-1701-30-verso,8,July,15,July,Tissick,2
1701,30,Laxton-1701-30-verso,8,July,15,July,Tympany,
1701,30,Laxton-1701-30-verso,8,July,15,July,Twisting of the Guts,
1701,30,Laxton-1701-30-verso,8,July,15,July,Ulcer,
1701,30,Laxton-1701-30-verso,8,July,15,July,Vapours,
1701,30,Laxton-1701-30-verso,8,July,15,July,Vomiting,
1701,30,Laxton-1701-30-verso,8,July,15,July,Water in the Head,
1701,30,Laxton-1701-30-verso,8,July,15,July,Wen,
1701,30,Laxton-1701-30-verso,8,July,15,July,Wind,
1701,30,Laxton-1701-30-verso,8,July,15,July,Wolf,
1701,30,Laxton-1701-30-verso,8,July,15,July,Worms,
1701,30,Laxton-1701-30-verso,8,July,15,July,Abortive,2
1701,30,Laxton-1701-30-verso,8,July,15,July,Overlaid,1
1701,30,Laxton-1701-30-verso,8,July,15,July,Still-born,12
1701,30,Laxton-1701-30-verso,8,July,15,July,Drowned,2
1701,30,Laxton-1701-30-verso,8,July,15,July,Found Dead,
1701,30,Laxton-1701-30-verso,8,July,15,July,Executed,
1701,30,Laxton-1701-30-verso,8,July,15,July,Killed,
1701,30,Laxton-1701-30-verso,8,July,15,July,Suicide,
1701,30,Laxton-1701-30-verso,8,July,15,July,Other,1
1701,30,Laxton-1701-30-verso,8,July,15,July,Buried (Male),192
1701,30,Laxton-1701-30-verso,8,July,15,July,Buried (Female),172
1701,30,Laxton-1701-30-verso,8,July,15,July,Buried (All),364
1701,30,Laxton-1701-30-verso,8,July,15,July,Increase/Decrease in Burials,-7
1701,31,Laxton-1701-31-verso,15,July,22,July,Aged,26
1701,31,Laxton-1701-31-verso,15,July,22,July,Ague,
1701,31,Laxton-1701-31-verso,15,July,22,July,Apoplexy,1
1701,31,Laxton-1701-31-verso,15,July,22,July,Asthma,
1701,31,Laxton-1701-31-verso,15,July,22,July,Bed-ridden,
1701,31,Laxton-1701-31-verso,15,July,22,July,Blasted,
1701,31,Laxton-1701-31-verso,15,July,22,July,Bleeding,
1701,31,Laxton-1701-31-verso,15,July,22,July,Bloody-flux,
1701,31,Laxton-1701-31-verso,15,July,22,July,Calenture,
1701,31,Laxton-1701-31-verso,15,July,22,July,Cancer,
1701,31,Laxton-1701-31-verso,15,July,22,July,Canker,
1701,31,Laxton-1701-31-verso,15,July,22,July,Chicken Pox,
1701,31,Laxton-1701-31-verso,15,July,22,July,Child-Bed,6
1701,31,Laxton-1701-31-verso,15,July,22,July,Chrisoms,1
1701,31,Laxton-1701-31-verso,15,July,22,July,Cold,
1701,31,Laxton-1701-31-verso,15,July,22,July,Colick,2
1701,31,Laxton-1701-31-verso,15,July,22,July,Consumption,45
1701,31,Laxton-1701-31-verso,15,July,22,July,Convulsion,144
1701,31,Laxton-1701-31-verso,15,July,22,July,Cough,1
1701,31,Laxton-1701-31-verso,15,July,22,July,Cramp,
1701,31,Laxton-1701-31-verso,15,July,22,July,Diabetes,
1701,31,Laxton-1701-31-verso,15,July,22,July,Dropsie,11
1701,31,Laxton-1701-31-verso,15,July,22,July,Falling-sickness,
1701,31,Laxton-1701-31-verso,15,July,22,July,Fever,61
1701,31,Laxton-1701-31-verso,15,July,22,July,Fistula,2
1701,31,Laxton-1701-31-verso,15,July,22,July,Flox and Small-Pox,12
1701,31,Laxton-1701-31-verso,15,July,22,July,Flux,
1701,31,Laxton-1701-31-verso,15,July,22,July,French-Pox,2
1701,31,Laxton-1701-31-verso,15,July,22,July,Frets,
1701,31,Laxton-1701-31-verso,15,July,22,July,Gangreen,1
1701,31,Laxton-1701-31-verso,15,July,22,July,Gout,1
1701,31,Laxton-1701-31-verso,15,July,22,July,Gravel,
1701,31,Laxton-1701-31-verso,15,July,22,July,Grief,
1701,31,Laxton-1701-31-verso,15,July,22,July,Griping in the Guts,36
1701,31,Laxton-1701-31-verso,15,July,22,July,Headache,
1701,31,Laxton-1701-31-verso,15,July,22,July,Headmouldshot,
1701,31,Laxton-1701-31-verso,15,July,22,July,Hooping Cough,
1701,31,Laxton-1701-31-verso,15,July,22,July,Hiccough,
1701,31,Laxton-1701-31-verso,15,July,22,July,Horshoehead,
1701,31,Laxton-1701-31-verso,15,July,22,July,Impostume,
1701,31,Laxton-1701-31-verso,15,July,22,July,Infants,
1701,31,Laxton-1701-31-verso,15,July,22,July,Inflammation,
1701,31,Laxton-1701-31-verso,15,July,22,July,Itch,
1701,31,Laxton-1701-31-verso,15,July,22,July,Jaundies,1
1701,31,Laxton-1701-31-verso,15,July,22,July,Jaw-fallen,
1701,31,Laxton-1701-31-verso,15,July,22,July,Kings Evil,
1701,31,Laxton-1701-31-verso,15,July,22,July,Leprosie,
1701,31,Laxton-1701-31-verso,15,July,22,July,Lethargy,
1701,31,Laxton-1701-31-verso,15,July,22,July,Liver-grown,1
1701,31,Laxton-1701-31-verso,15,July,22,July,Looseness,
1701,31,Laxton-1701-31-verso,15,July,22,July,Lunatick and Frenzy,2
1701,31,Laxton-1701-31-verso,15,July,22,July,Malignant Fever,
1701,31,Laxton-1701-31-verso,15,July,22,July,Meagrim,1
1701,31,Laxton-1701-31-verso,15,July,22,July,Measles,
1701,31,Laxton-1701-31-verso,15,July,22,July,Miscarriage,
1701,31,Laxton-1701-31-verso,15,July,22,July,Mortification,
1701,31,Laxton-1701-31-verso,15,July,22,July,Mother,
1701,31,Laxton-1701-31-verso,15,July,22,July,Noli me tangere,
1701,31,Laxton-1701-31-verso,15,July,22,July,Palsie,
1701,31,Laxton-1701-31-verso,15,July,22,July,Plague,
1701,31,Laxton-1701-31-verso,15,July,22,July,Planet,
1701,31,Laxton-1701-31-verso,15,July,22,July,Plurisie,3
1701,31,Laxton-1701-31-verso,15,July,22,July,Purples,1
1701,31,Laxton-1701-31-verso,15,July,22,July,Quinsie,
1701,31,Laxton-1701-31-verso,15,July,22,July,Rash,
1701,31,Laxton-1701-31-verso,15,July,22,July,Rheumatism,
1701,31,Laxton-1701-31-verso,15,July,22,July,Rickets,6
1701,31,Laxton-1701-31-verso,15,July,22,July,Rising of the Lights,
1701,31,Laxton-1701-31-verso,15,July,22,July,Running of the Reins,
1701,31,Laxton-1701-31-verso,15,July,22,July,Rupture,1
1701,31,Laxton-1701-31-verso,15,July,22,July,Scald Head,
1701,31,Laxton-1701-31-verso,15,July,22,July,Scarlet Fever,
1701,31,Laxton-1701-31-verso,15,July,22,July,Sciatica,
1701,31,Laxton-1701-31-verso,15,July,22,July,Scowring,
1701,31,Laxton-1701-31-verso,15,July,22,July,Scurvy,
1701,31,Laxton-1701-31-verso,15,July,22,July,Sores,
1701,31,Laxton-1701-31-verso,15,July,22,July,Shingles,
1701,31,Laxton-1701-31-verso,15,July,22,July,Spleen,
1701,31,Laxton-1701-31-verso,15,July,22,July,Spotted-Fever,2
1701,31,Laxton-1701-31-verso,15,July,22,July,St. Anthony's Fire,
1701,31,Laxton-1701-31-verso,15,July,22,July,Starved,
1701,31,Laxton-1701-31-verso,15,July,22,July,Stone,
1701,31,Laxton-1701-31-verso,15,July,22,July,Stopping of the Stomach,6
1701,31,Laxton-1701-31-verso,15,July,22,July,Strangury,
1701,31,Laxton-1701-31-verso,15,July,22,July,Strongullion,
1701,31,Laxton-1701-31-verso,15,July,22,July,Suddenly,
1701,31,Laxton-1701-31-verso,15,July,22,July,Surfeit,1
1701,31,Laxton-1701-31-verso,15,July,22,July,Swelling in the Throat,
1701,31,Laxton-1701-31-verso,15,July,22,July,Swine-Pox,
1701,31,Laxton-1701-31-verso,15,July,22,July,Teeth,38
1701,31,Laxton-1701-31-verso,15,July,22,July,Thrush,2
1701,31,Laxton-1701-31-verso,15,July,22,July,Tissick,2
1701,31,Laxton-1701-31-verso,15,July,22,July,Tympany,
1701,31,Laxton-1701-31-verso,15,July,22,July,Twisting of the Guts,
1701,31,Laxton-1701-31-verso,15,July,22,July,Ulcer,1
1701,31,Laxton-1701-31-verso,15,July,22,July,Vapours,
1701,31,Laxton-1701-31-verso,15,July,22,July,Vomiting,
1701,31,Laxton-1701-31-verso,15,July,22,July,Water in the Head,
1701,31,Laxton-1701-31-verso,15,July,22,July,Wen,
1701,31,Laxton-1701-31-verso,15,July,22,July,Wind,
1701,31,Laxton-1701-31-verso,15,July,22,July,Wolf,
1701,31,Laxton-1701-31-verso,15,July,22,July,Worms,1
1701,31,Laxton-1701-31-verso,15,July,22,July,Abortive,
1701,31,Laxton-1701-31-verso,15,July,22,July,Overlaid,2
1701,31,Laxton-1701-31-verso,15,July,22,July,Still-born,7
1701,31,Laxton-1701-31-verso,15,July,22,July,Drowned,5
1701,31,Laxton-1701-31-verso,15,July,22,July,Found Dead,1
1701,31,Laxton-1701-31-verso,15,July,22,July,Executed,
1701,31,Laxton-1701-31-verso,15,July,22,July,Killed,
1701,31,Laxton-1701-31-verso,15,July,22,July,Suicide,
1701,31,Laxton-1701-31-verso,15,July,22,July,Other,2
1701,31,Laxton-1701-31-verso,15,July,22,July,Buried (Male),211
1701,31,Laxton-1701-31-verso,15,July,22,July,Buried (Female),228
1701,31,Laxton-1701-31-verso,15,July,22,July,Buried (All),439
1701,31,Laxton-1701-31-verso,15,July,22,July,Increase/Decrease in Burials,75
1701,32,Laxton-1701-32-verso,22,July,29,July,Aged,22
1701,32,Laxton-1701-32-verso,22,July,29,July,Ague,
1701,32,Laxton-1701-32-verso,22,July,29,July,Apoplexy,1
1701,32,Laxton-1701-32-verso,22,July,29,July,Asthma,
1701,32,Laxton-1701-32-verso,22,July,29,July,Bed-ridden,
1701,32,Laxton-1701-32-verso,22,July,29,July,Blasted,
1701,32,Laxton-1701-32-verso,22,July,29,July,Bleeding,
1701,32,Laxton-1701-32-verso,22,July,29,July,Bloody-flux,
1701,32,Laxton-1701-32-verso,22,July,29,July,Calenture,
1701,32,Laxton-1701-32-verso,22,July,29,July,Cancer,
1701,32,Laxton-1701-32-verso,22,July,29,July,Canker,
1701,32,Laxton-1701-32-verso,22,July,29,July,Chicken Pox,
1701,32,Laxton-1701-32-verso,22,July,29,July,Child-Bed,3
1701,32,Laxton-1701-32-verso,22,July,29,July,Chrisoms,
1701,32,Laxton-1701-32-verso,22,July,29,July,Cold,
1701,32,Laxton-1701-32-verso,22,July,29,July,Colick,2
1701,32,Laxton-1701-32-verso,22,July,29,July,Consumption,48
1701,32,Laxton-1701-32-verso,22,July,29,July,Convulsion,139
1701,32,Laxton-1701-32-verso,22,July,29,July,Cough,
1701,32,Laxton-1701-32-verso,22,July,29,July,Cramp,
1701,32,Laxton-1701-32-verso,22,July,29,July,Diabetes,
1701,32,Laxton-1701-32-verso,22,July,29,July,Dropsie,15
1701,32,Laxton-1701-32-verso,22,July,29,July,Falling-sickness,
1701,32,Laxton-1701-32-verso,22,July,29,July,Fever,38
1701,32,Laxton-1701-32-verso,22,July,29,July,Fistula,2
1701,32,Laxton-1701-32-verso,22,July,29,July,Flox and Small-Pox,22
1701,32,Laxton-1701-32-verso,22,July,29,July,Flux,
1701,32,Laxton-1701-32-verso,22,July,29,July,French-Pox,1
1701,32,Laxton-1701-32-verso,22,July,29,July,Frets,
1701,32,Laxton-1701-32-verso,22,July,29,July,Gangreen,1
1701,32,Laxton-1701-32-verso,22,July,29,July,Gout,
1701,32,Laxton-1701-32-verso,22,July,29,July,Gravel,
1701,32,Laxton-1701-32-verso,22,July,29,July,Grief,
1701,32,Laxton-1701-32-verso,22,July,29,July,Griping in the Guts,37
1701,32,Laxton-1701-32-verso,22,July,29,July,Headache,
1701,32,Laxton-1701-32-verso,22,July,29,July,Headmouldshot,1
1701,32,Laxton-1701-32-verso,22,July,29,July,Hooping Cough,
1701,32,Laxton-1701-32-verso,22,July,29,July,Hiccough,
1701,32,Laxton-1701-32-verso,22,July,29,July,Horshoehead,
1701,32,Laxton-1701-32-verso,22,July,29,July,Impostume,
1701,32,Laxton-1701-32-verso,22,July,29,July,Infants,1
1701,32,Laxton-1701-32-verso,22,July,29,July,Inflammation,
1701,32,Laxton-1701-32-verso,22,July,29,July,Itch,
1701,32,Laxton-1701-32-verso,22,July,29,July,Jaundies,
1701,32,Laxton-1701-32-verso,22,July,29,July,Jaw-fallen,
1701,32,Laxton-1701-32-verso,22,July,29,July,Kings Evil,2
1701,32,Laxton-1701-32-verso,22,July,29,July,Leprosie,
1701,32,Laxton-1701-32-verso,22,July,29,July,Lethargy,
1701,32,Laxton-1701-32-verso,22,July,29,July,Liver-grown,
1701,32,Laxton-1701-32-verso,22,July,29,July,Looseness,
1701,32,Laxton-1701-32-verso,22,July,29,July,Lunatick and Frenzy,
1701,32,Laxton-1701-32-verso,22,July,29,July,Malignant Fever,
1701,32,Laxton-1701-32-verso,22,July,29,July,Meagrim,
1701,32,Laxton-1701-32-verso,22,July,29,July,Measles,
1701,32,Laxton-1701-32-verso,22,July,29,July,Miscarriage,
1701,32,Laxton-1701-32-verso,22,July,29,July,Mortification,
1701,32,Laxton-1701-32-verso,22,July,29,July,Mother,
1701,32,Laxton-1701-32-verso,22,July,29,July,Noli me tangere,
1701,32,Laxton-1701-32-verso,22,July,29,July,Palsie,
1701,32,Laxton-1701-32-verso,22,July,29,July,Plague,
1701,32,Laxton-1701-32-verso,22,July,29,July,Planet,
1701,32,Laxton-1701-32-verso,22,July,29,July,Plurisie,2
1701,32,Laxton-1701-32-verso,22,July,29,July,Purples,
1701,32,Laxton-1701-32-verso,22,July,29,July,Quinsie,
1701,32,Laxton-1701-32-verso,22,July,29,July,Rash,
1701,32,Laxton-1701-32-verso,22,July,29,July,Rheumatism,1
1701,32,Laxton-1701-32-verso,22,July,29,July,Rickets,9
1701,32,Laxton-1701-32-verso,22,July,29,July,Rising of the Lights,
1701,32,Laxton-1701-32-verso,22,July,29,July,Running of the Reins,
1701,32,Laxton-1701-32-verso,22,July,29,July,Rupture,
1701,32,Laxton-1701-32-verso,22,July,29,July,Scald Head,
1701,32,Laxton-1701-32-verso,22,July,29,July,Scarlet Fever,
1701,32,Laxton-1701-32-verso,22,July,29,July,Sciatica,
1701,32,Laxton-1701-32-verso,22,July,29,July,Scowring,
1701,32,Laxton-1701-32-verso,22,July,29,July,Scurvy,
1701,32,Laxton-1701-32-verso,22,July,29,July,Sores,
1701,32,Laxton-1701-32-verso,22,July,29,July,Shingles,
1701,32,Laxton-1701-32-verso,22,July,29,July,Spleen,
1701,32,Laxton-1701-32-verso,22,July,29,July,Spotted-Fever,1
1701,32,Laxton-1701-32-verso,22,July,29,July,St. Anthony's Fire,
1701,32,Laxton-1701-32-verso,22,July,29,July,Starved,
1701,32,Laxton-1701-32-verso,22,July,29,July,Stone,1
1701,32,Laxton-1701-32-verso,22,July,29,July,Stopping of the Stomach,5
1701,32,Laxton-1701-32-verso,22,July,29,July,Strangury,
1701,32,Laxton-1701-32-verso,22,July,29,July,Strongullion,
1701,32,Laxton-1701-32-verso,22,July,29,July,Suddenly,1
1701,32,Laxton-1701-32-verso,22,July,29,July,Surfeit,3
1701,32,Laxton-1701-32-verso,22,July,29,July,Swelling in the Throat,
1701,32,Laxton-1701-32-verso,22,July,29,July,Swine-Pox,
1701,32,Laxton-1701-32-verso,22,July,29,July,Teeth,28
1701,32,Laxton-1701-32-verso,22,July,29,July,Thrush,2
1701,32,Laxton-1701-32-verso,22,July,29,July,Tissick,1
1701,32,Laxton-1701-32-verso,22,July,29,July,Tympany,
1701,32,Laxton-1701-32-verso,22,July,29,July,Twisting of the Guts,
1701,32,Laxton-1701-32-verso,22,July,29,July,Ulcer,2
1701,32,Laxton-1701-32-verso,22,July,29,July,Vapours,
1701,32,Laxton-1701-32-verso,22,July,29,July,Vomiting,
1701,32,Laxton-1701-32-verso,22,July,29,July,Water in the Head,1
1701,32,Laxton-1701-32-verso,22,July,29,July,Wen,
1701,32,Laxton-1701-32-verso,22,July,29,July,Wind,
1701,32,Laxton-1701-32-verso,22,July,29,July,Wolf,
1701,32,Laxton-1701-32-verso,22,July,29,July,Worms,
1701,32,Laxton-1701-32-verso,22,July,29,July,Abortive,
1701,32,Laxton-1701-32-verso,22,July,29,July,Overlaid,1
1701,32,Laxton-1701-32-verso,22,July,29,July,Still-born,2
1701,32,Laxton-1701-32-verso,22,July,29,July,Drowned,3
1701,32,Laxton-1701-32-verso,22,July,29,July,Found Dead,
1701,32,Laxton-1701-32-verso,22,July,29,July,Executed,
1701,32,Laxton-1701-32-verso,22,July,29,July,Killed,1
1701,32,Laxton-1701-32-verso,22,July,29,July,Suicide,1
1701,32,Laxton-1701-32-verso,22,July,29,July,Other,1
1701,32,Laxton-1701-32-verso,22,July,29,July,Buried (Male),206
1701,32,Laxton-1701-32-verso,22,July,29,July,Buried (Female),195
1701,32,Laxton-1701-32-verso,22,July,29,July,Buried (All),401
1701,32,Laxton-1701-32-verso,22,July,29,July,Increase/Decrease in Burials,-38
1701,33,Laxton-1701-33-verso,29,July,5,August,Aged,25
1701,33,Laxton-1701-33-verso,29,July,5,August,Ague,
1701,33,Laxton-1701-33-verso,29,July,5,August,Apoplexy,5
1701,33,Laxton-1701-33-verso,29,July,5,August,Asthma,
1701,33,Laxton-1701-33-verso,29,July,5,August,Bed-ridden,
1701,33,Laxton-1701-33-verso,29,July,5,August,Blasted,
1701,33,Laxton-1701-33-verso,29,July,5,August,Bleeding,
1701,33,Laxton-1701-33-verso,29,July,5,August,Bloody-flux,
1701,33,Laxton-1701-33-verso,29,July,5,August,Calenture,
1701,33,Laxton-1701-33-verso,29,July,5,August,Cancer,
1701,33,Laxton-1701-33-verso,29,July,5,August,Canker,
1701,33,Laxton-1701-33-verso,29,July,5,August,Chicken Pox,
1701,33,Laxton-1701-33-verso,29,July,5,August,Child-Bed,5
1701,33,Laxton-1701-33-verso,29,July,5,August,Chrisoms,1
1701,33,Laxton-1701-33-verso,29,July,5,August,Cold,
1701,33,Laxton-1701-33-verso,29,July,5,August,Colick,
1701,33,Laxton-1701-33-verso,29,July,5,August,Consumption,38
1701,33,Laxton-1701-33-verso,29,July,5,August,Convulsion,126
1701,33,Laxton-1701-33-verso,29,July,5,August,Cough,
1701,33,Laxton-1701-33-verso,29,July,5,August,Cramp,
1701,33,Laxton-1701-33-verso,29,July,5,August,Diabetes,
1701,33,Laxton-1701-33-verso,29,July,5,August,Dropsie,8
1701,33,Laxton-1701-33-verso,29,July,5,August,Falling-sickness,
1701,33,Laxton-1701-33-verso,29,July,5,August,Fever,41
1701,33,Laxton-1701-33-verso,29,July,5,August,Fistula,
1701,33,Laxton-1701-33-verso,29,July,5,August,Flox and Small-Pox,13
1701,33,Laxton-1701-33-verso,29,July,5,August,Flux,
1701,33,Laxton-1701-33-verso,29,July,5,August,French-Pox,1
1701,33,Laxton-1701-33-verso,29,July,5,August,Frets,
1701,33,Laxton-1701-33-verso,29,July,5,August,Gangreen,1
1701,33,Laxton-1701-33-verso,29,July,5,August,Gout,1
1701,33,Laxton-1701-33-verso,29,July,5,August,Gravel,
1701,33,Laxton-1701-33-verso,29,July,5,August,Grief,
1701,33,Laxton-1701-33-verso,29,July,5,August,Griping in the Guts,35
1701,33,Laxton-1701-33-verso,29,July,5,August,Headache,
1701,33,Laxton-1701-33-verso,29,July,5,August,Headmouldshot,
1701,33,Laxton-1701-33-verso,29,July,5,August,Hooping Cough,
1701,33,Laxton-1701-33-verso,29,July,5,August,Hiccough,
1701,33,Laxton-1701-33-verso,29,July,5,August,Horshoehead,
1701,33,Laxton-1701-33-verso,29,July,5,August,Impostume,
1701,33,Laxton-1701-33-verso,29,July,5,August,Infants,3
1701,33,Laxton-1701-33-verso,29,July,5,August,Inflammation,
1701,33,Laxton-1701-33-verso,29,July,5,August,Itch,
1701,33,Laxton-1701-33-verso,29,July,5,August,Jaundies,1
1701,33,Laxton-1701-33-verso,29,July,5,August,Jaw-fallen,
1701,33,Laxton-1701-33-verso,29,July,5,August,Kings Evil,
1701,33,Laxton-1701-33-verso,29,July,5,August,Leprosie,
1701,33,Laxton-1701-33-verso,29,July,5,August,Lethargy,
1701,33,Laxton-1701-33-verso,29,July,5,August,Liver-grown,
1701,33,Laxton-1701-33-verso,29,July,5,August,Looseness,
1701,33,Laxton-1701-33-verso,29,July,5,August,Lunatick and Frenzy,1
1701,33,Laxton-1701-33-verso,29,July,5,August,Malignant Fever,
1701,33,Laxton-1701-33-verso,29,July,5,August,Meagrim,
1701,33,Laxton-1701-33-verso,29,July,5,August,Measles,
1701,33,Laxton-1701-33-verso,29,July,5,August,Miscarriage,
1701,33,Laxton-1701-33-verso,29,July,5,August,Mortification,
1701,33,Laxton-1701-33-verso,29,July,5,August,Mother,
1701,33,Laxton-1701-33-verso,29,July,5,August,Noli me tangere,
1701,33,Laxton-1701-33-verso,29,July,5,August,Palsie,
1701,33,Laxton-1701-33-verso,29,July,5,August,Plague,
1701,33,Laxton-1701-33-verso,29,July,5,August,Planet,
1701,33,Laxton-1701-33-verso,29,July,5,August,Plurisie,2
1701,33,Laxton-1701-33-verso,29,July,5,August,Purples,2
1701,33,Laxton-1701-33-verso,29,July,5,August,Quinsie,
1701,33,Laxton-1701-33-verso,29,July,5,August,Rash,
1701,33,Laxton-1701-33-verso,29,July,5,August,Rheumatism,
1701,33,Laxton-1701-33-verso,29,July,5,August,Rickets,5
1701,33,Laxton-1701-33-verso,29,July,5,August,Rising of the Lights,
1701,33,Laxton-1701-33-verso,29,July,5,August,Running of the Reins,
1701,33,Laxton-1701-33-verso,29,July,5,August,Rupture,1
1701,33,Laxton-1701-33-verso,29,July,5,August,Scald Head,
1701,33,Laxton-1701-33-verso,29,July,5,August,Scarlet Fever,
1701,33,Laxton-1701-33-verso,29,July,5,August,Sciatica,
1701,33,Laxton-1701-33-verso,29,July,5,August,Scowring,
1701,33,Laxton-1701-33-verso,29,July,5,August,Scurvy,
1701,33,Laxton-1701-33-verso,29,July,5,August,Sores,
1701,33,Laxton-1701-33-verso,29,July,5,August,Shingles,
1701,33,Laxton-1701-33-verso,29,July,5,August,Spleen,
1701,33,Laxton-1701-33-verso,29,July,5,August,Spotted-Fever,1
1701,33,Laxton-1701-33-verso,29,July,5,August,St. Anthony's Fire,
1701,33,Laxton-1701-33-verso,29,July,5,August,Starved,
1701,33,Laxton-1701-33-verso,29,July,5,August,Stone,2
1701,33,Laxton-1701-33-verso,29,July,5,August,Stopping of the Stomach,7
1701,33,Laxton-1701-33-verso,29,July,5,August,Strangury,1
1701,33,Laxton-1701-33-verso,29,July,5,August,Strongullion,
1701,33,Laxton-1701-33-verso,29,July,5,August,Suddenly,1
1701,33,Laxton-1701-33-verso,29,July,5,August,Surfeit,1
1701,33,Laxton-1701-33-verso,29,July,5,August,Swelling in the Throat,
1701,33,Laxton-1701-33-verso,29,July,5,August,Swine-Pox,
1701,33,Laxton-1701-33-verso,29,July,5,August,Teeth,19
1701,33,Laxton-1701-33-verso,29,July,5,August,Thrush,2
1701,33,Laxton-1701-33-verso,29,July,5,August,Tissick,
1701,33,Laxton-1701-33-verso,29,July,5,August,Tympany,2
1701,33,Laxton-1701-33-verso,29,July,5,August,Twisting of the Guts,
1701,33,Laxton-1701-33-verso,29,July,5,August,Ulcer,1
1701,33,Laxton-1701-33-verso,29,July,5,August,Vapours,
1701,33,Laxton-1701-33-verso,29,July,5,August,Vomiting,1
1701,33,Laxton-1701-33-verso,29,July,5,August,Water in the Head,
1701,33,Laxton-1701-33-verso,29,July,5,August,Wen,
1701,33,Laxton-1701-33-verso,29,July,5,August,Wind,
1701,33,Laxton-1701-33-verso,29,July,5,August,Wolf,
1701,33,Laxton-1701-33-verso,29,July,5,August,Worms,1
1701,33,Laxton-1701-33-verso,29,July,5,August,Abortive,
1701,33,Laxton-1701-33-verso,29,July,5,August,Overlaid,3
1701,33,Laxton-1701-33-verso,29,July,5,August,Still-born,5
1701,33,Laxton-1701-33-verso,29,July,5,August,Drowned,7
1701,33,Laxton-1701-33-verso,29,July,5,August,Found Dead,
1701,33,Laxton-1701-33-verso,29,July,5,August,Executed,
1701,33,Laxton-1701-33-verso,29,July,5,August,Killed,1
1701,33,Laxton-1701-33-verso,29,July,5,August,Suicide,
1701,33,Laxton-1701-33-verso,29,July,5,August,Other,1
1701,33,Laxton-1701-33-verso,29,July,5,August,Buried (Male),190
1701,33,Laxton-1701-33-verso,29,July,5,August,Buried (Female),181
1701,33,Laxton-1701-33-verso,29,July,5,August,Buried (All),371
1701,33,Laxton-1701-33-verso,29,July,5,August,Increase/Decrease in Burials,-30
1701,34,Laxton-1701-34-verso,5,August,12,August,Aged,15
1701,34,Laxton-1701-34-verso,5,August,12,August,Ague,
1701,34,Laxton-1701-34-verso,5,August,12,August,Apoplexy,2
1701,34,Laxton-1701-34-verso,5,August,12,August,Asthma,
1701,34,Laxton-1701-34-verso,5,August,12,August,Bed-ridden,
1701,34,Laxton-1701-34-verso,5,August,12,August,Blasted,
1701,34,Laxton-1701-34-verso,5,August,12,August,Bleeding,
1701,34,Laxton-1701-34-verso,5,August,12,August,Bloody-flux,
1701,34,Laxton-1701-34-verso,5,August,12,August,Calenture,
1701,34,Laxton-1701-34-verso,5,August,12,August,Cancer,2
1701,34,Laxton-1701-34-verso,5,August,12,August,Canker,1
1701,34,Laxton-1701-34-verso,5,August,12,August,Chicken Pox,
1701,34,Laxton-1701-34-verso,5,August,12,August,Child-Bed,2
1701,34,Laxton-1701-34-verso,5,August,12,August,Chrisoms,3
1701,34,Laxton-1701-34-verso,5,August,12,August,Cold,
1701,34,Laxton-1701-34-verso,5,August,12,August,Colick,2
1701,34,Laxton-1701-34-verso,5,August,12,August,Consumption,43
1701,34,Laxton-1701-34-verso,5,August,12,August,Convulsion,139
1701,34,Laxton-1701-34-verso,5,August,12,August,Cough,
1701,34,Laxton-1701-34-verso,5,August,12,August,Cramp,
