year,week_number,unique_identifier,start_day,start_month,end_day,end_month,death,count,descriptive_text
1700,4,Laxton-1700-4-verso,7,January,14,January,Jaundies,3,
1700,4,Laxton-1700-4-verso,7,January,14,January,Jaw-fallen,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Kings Evil,1,
1700,4,Laxton-1700-4-verso,7,January,14,January,Leprosie,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Lethargy,1,
1700,4,Laxton-1700-4-verso,7,January,14,January,Liver-grown,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Looseness,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Lunatick and Frenzy,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Malignant Fever,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Meagrim,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Measles,1,
1700,4,Laxton-1700-4-verso,7,January,14,January,Miscarriage,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Mortification,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Mother,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Noli me tangere,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Overlaid,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Palsie,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Plague,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Planet,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Plurisie,1,
1700,4,Laxton-1700-4-verso,7,January,14,January,Purples,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Quinsie,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Rash,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Rheumatism,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Rickets,7,
1700,4,Laxton-1700-4-verso,7,January,14,January,Rising of the Lights,2,
1700,4,Laxton-1700-4-verso,7,January,14,January,Running of the Reins,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Rupture,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Scald Head,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Scarlet Fever,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Sciatica,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Scowring,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Scurvy,1,
1700,4,Laxton-1700-4-verso,7,January,14,January,Sores,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Shingles,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Spleen,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Spotted-Fever,2,
1700,4,Laxton-1700-4-verso,7,January,14,January,St. Anthony's Fire,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Starved,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Still-born,18,
1700,4,Laxton-1700-4-verso,7,January,14,January,Stone,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Stopping of the Stomach,6,
1700,4,Laxton-1700-4-verso,7,January,14,January,Strangury,1,
1700,4,Laxton-1700-4-verso,7,January,14,January,Strongullion,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Suddenly,1,
1700,4,Laxton-1700-4-verso,7,January,14,January,Surfeit,2,
1700,4,Laxton-1700-4-verso,7,January,14,January,Swelling in the Throat,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Swine-Pox,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Teeth,22,
1700,4,Laxton-1700-4-verso,7,January,14,January,Thrush,1,
1700,4,Laxton-1700-4-verso,7,January,14,January,Tissick,16,
1700,4,Laxton-1700-4-verso,7,January,14,January,Tympany,1,
1700,4,Laxton-1700-4-verso,7,January,14,January,Twisting of the Guts,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Ulcer,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Vapours,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Vomiting,1,
1700,4,Laxton-1700-4-verso,7,January,14,January,Water in the Head,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Wen,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Wind,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Wolf,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Worms,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Killed,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Suicide,2,Shot herself at St Martin in the Fields 1; Threw herself out of a Window (being Lunatick) at St Katherine by the Tower 1
1700,4,Laxton-1700-4-verso,7,January,14,January,Other,,
1700,4,Laxton-1700-4-verso,7,January,14,January,Christened (Male),152,
1700,4,Laxton-1700-4-verso,7,January,14,January,Christened (Female),120,
1700,4,Laxton-1700-4-verso,7,January,14,January,Christened (In All),272,
1700,4,Laxton-1700-4-verso,7,January,14,January,Buried (Male),237,
1700,4,Laxton-1700-4-verso,7,January,14,January,Buried (Female),233,
1700,4,Laxton-1700-4-verso,7,January,14,January,Buried (All),470,
1700,4,Laxton-1700-4-verso,7,January,14,January,Increase/Decrease in Burials,112,
1700,5,Laxton-1700-05-verso,14,January,21,January,Abortive,1,
1700,5,Laxton-1700-05-verso,14,January,21,January,Aged,44,
1700,5,Laxton-1700-05-verso,14,January,21,January,Ague,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Apoplexy,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Asthma,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Bed-ridden,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Blasted,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Bleeding,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Bloody-flux,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Calenture,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Cancer,2,
1700,5,Laxton-1700-05-verso,14,January,21,January,Canker,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Chicken Pox,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Child-Bed,6,
1700,5,Laxton-1700-05-verso,14,January,21,January,Chrisoms,2,
1700,5,Laxton-1700-05-verso,14,January,21,January,Cold,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Colick,2,
1700,5,Laxton-1700-05-verso,14,January,21,January,Consumption,62,
1700,5,Laxton-1700-05-verso,14,January,21,January,Convulsion,90,
1700,5,Laxton-1700-05-verso,14,January,21,January,Cough,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Cramp,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Diabetes,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Dropsie,15,
1700,5,Laxton-1700-05-verso,14,January,21,January,Drowned,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Executed,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Falling-sickness,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Fever,69,
1700,5,Laxton-1700-05-verso,14,January,21,January,Fistula,1,
1700,5,Laxton-1700-05-verso,14,January,21,January,Flox and Small-Pox,39,
1700,5,Laxton-1700-05-verso,14,January,21,January,Flux,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Found dead,1,
1700,5,Laxton-1700-05-verso,14,January,21,January,French-Pox,3,
1700,5,Laxton-1700-05-verso,14,January,21,January,Frets,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Gangreen,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Gout,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Gravel,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Grief,1,
1700,5,Laxton-1700-05-verso,14,January,21,January,Griping in the Guts,19,
1700,5,Laxton-1700-05-verso,14,January,21,January,Headache,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Headmouldshot,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Hooping Cough,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Hiccough,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Horshoehead,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Impostume,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Infants,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Inflammation,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Itch,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Jaundies,3,
1700,5,Laxton-1700-05-verso,14,January,21,January,Jaw-fallen,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Kings Evil,1,
1700,5,Laxton-1700-05-verso,14,January,21,January,Leprosie,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Lethargy,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Liver-grown,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Looseness,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Lunatick and Frenzy,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Malignant Fever,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Meagrim,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Measles,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Miscarriage,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Mortification,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Mother,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Noli me tangere,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Overlaid,2,
1700,5,Laxton-1700-05-verso,14,January,21,January,Palsie,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Plague,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Planet,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Plurisie,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Purples,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Quinsie,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Rash,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Rheumatism,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Rickets,6,
1700,5,Laxton-1700-05-verso,14,January,21,January,Rising of the Lights,2,
1700,5,Laxton-1700-05-verso,14,January,21,January,Running of the Reins,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Rupture,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Scald Head,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Scarlet Fever,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Sciatica,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Scowring,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Scurvy,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Sores,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Shingles,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Spleen,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Spotted-Fever,,
1700,5,Laxton-1700-05-verso,14,January,21,January,St. Anthony's Fire,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Starved,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Still-born,12,
1700,5,Laxton-1700-05-verso,14,January,21,January,Stone,1,
1700,5,Laxton-1700-05-verso,14,January,21,January,Stopping of the Stomach,3,
1700,5,Laxton-1700-05-verso,14,January,21,January,Strangury,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Strongullion,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Suddenly,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Surfeit,1,
1700,5,Laxton-1700-05-verso,14,January,21,January,Swelling in the Throat,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Swine-Pox,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Teeth,21,
1700,5,Laxton-1700-05-verso,14,January,21,January,Thrush,3,
1700,5,Laxton-1700-05-verso,14,January,21,January,Tissick,9,
1700,5,Laxton-1700-05-verso,14,January,21,January,Tympany,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Twisting of the Guts,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Ulcer,1,
1700,5,Laxton-1700-05-verso,14,January,21,January,Vapours,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Vomiting,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Water in the Head,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Wen,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Wind,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Wolf,,
1700,5,Laxton-1700-05-verso,14,January,21,January,Worms,1,
1700,5,Laxton-1700-05-verso,14,January,21,January,Killed,3,Found murdered a Male Child at St Giles in the Fields 1; One with a Cart at St Saviour in Southwark 1; Murdered at Male Infant at St Dunstan at Stepney 1
1700,5,Laxton-1700-05-verso,14,January,21,January,Suicide,1,Hang'd herself at St Saviour Southwark
1700,5,Laxton-1700-05-verso,14,January,21,January,Other,1,
1700,5,Laxton-1700-05-verso,14,January,21,January,Christened (Male),163,
1700,5,Laxton-1700-05-verso,14,January,21,January,Christened (Female),153,
1700,5,Laxton-1700-05-verso,14,January,21,January,Christened (In All),316,
1700,5,Laxton-1700-05-verso,14,January,21,January,Buried (Male),229,
1700,5,Laxton-1700-05-verso,14,January,21,January,Buried (Female),199,
1700,5,Laxton-1700-05-verso,14,January,21,January,Buried (All),428,
1700,5,Laxton-1700-05-verso,14,January,21,January,Increase/Decrease in Burials,-42,
1700,6,Laxton-1700-06-verso,21,January,28,January,Abortive,3,
1700,6,Laxton-1700-06-verso,21,January,28,January,Aged,25,
1700,6,Laxton-1700-06-verso,21,January,28,January,Ague,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Apoplexy,1,
1700,6,Laxton-1700-06-verso,21,January,28,January,Asthma,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Bed-ridden,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Blasted,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Bleeding,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Bloody-flux,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Calenture,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Cancer,1,
1700,6,Laxton-1700-06-verso,21,January,28,January,Canker,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Chicken Pox,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Child-Bed,5,
1700,6,Laxton-1700-06-verso,21,January,28,January,Chrisoms,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Cold,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Colick,1,
1700,6,Laxton-1700-06-verso,21,January,28,January,Consumption,59,
1700,6,Laxton-1700-06-verso,21,January,28,January,Convulsion,83,
1700,6,Laxton-1700-06-verso,21,January,28,January,Cough,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Cramp,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Diabetes,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Dropsie,10,
1700,6,Laxton-1700-06-verso,21,January,28,January,Drowned,1,Drowned accidentally in the River of Thames at St Katharine by the Tower
1700,6,Laxton-1700-06-verso,21,January,28,January,Executed,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Falling-sickness,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Fever,47,
1700,6,Laxton-1700-06-verso,21,January,28,January,Fistula,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Flox and Small-Pox,38,
1700,6,Laxton-1700-06-verso,21,January,28,January,Flux,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Found dead,,
1700,6,Laxton-1700-06-verso,21,January,28,January,French-Pox,1,
1700,6,Laxton-1700-06-verso,21,January,28,January,Frets,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Gangreen,1,
1700,6,Laxton-1700-06-verso,21,January,28,January,Gout,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Gravel,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Grief,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Griping in the Guts,16,
1700,6,Laxton-1700-06-verso,21,January,28,January,Headache,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Headmouldshot,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Hooping Cough,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Hiccough,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Horshoehead,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Impostume,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Infants,1,
1700,6,Laxton-1700-06-verso,21,January,28,January,Inflammation,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Itch,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Jaundies,1,
1700,6,Laxton-1700-06-verso,21,January,28,January,Jaw-fallen,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Kings Evil,2,
1700,6,Laxton-1700-06-verso,21,January,28,January,Leprosie,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Lethargy,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Liver-grown,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Looseness,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Lunatick and Frenzy,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Malignant Fever,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Meagrim,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Measles,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Miscarriage,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Mortification,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Mother,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Noli me tangere,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Overlaid,3,
1700,6,Laxton-1700-06-verso,21,January,28,January,Palsie,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Plague,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Planet,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Plurisie,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Purples,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Quinsie,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Rash,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Rheumatism,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Rickets,10,
1700,6,Laxton-1700-06-verso,21,January,28,January,Rising of the Lights,2,
1700,6,Laxton-1700-06-verso,21,January,28,January,Running of the Reins,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Rupture,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Scald Head,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Scarlet Fever,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Sciatica,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Scowring,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Scurvy,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Sores,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Shingles,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Spleen,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Spotted-Fever,3,
1700,6,Laxton-1700-06-verso,21,January,28,January,St. Anthony's Fire,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Starved,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Still-born,10,
1700,6,Laxton-1700-06-verso,21,January,28,January,Stone,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Stopping of the Stomach,4,
1700,6,Laxton-1700-06-verso,21,January,28,January,Strangury,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Strongullion,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Suddenly,1,
1700,6,Laxton-1700-06-verso,21,January,28,January,Surfeit,2,
1700,6,Laxton-1700-06-verso,21,January,28,January,Swelling in the Throat,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Swine-Pox,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Teeth,20,
1700,6,Laxton-1700-06-verso,21,January,28,January,Thrush,2,
1700,6,Laxton-1700-06-verso,21,January,28,January,Tissick,5,
1700,6,Laxton-1700-06-verso,21,January,28,January,Tympany,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Twisting of the Guts,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Ulcer,2,
1700,6,Laxton-1700-06-verso,21,January,28,January,Vapours,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Vomiting,1,
1700,6,Laxton-1700-06-verso,21,January,28,January,Water in the Head,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Wen,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Wind,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Wolf,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Worms,2,
1700,6,Laxton-1700-06-verso,21,January,28,January,Killed,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Suicide,,
1700,6,Laxton-1700-06-verso,21,January,28,January,Other,1,
1700,6,Laxton-1700-06-verso,21,January,28,January,Christened (Male),166,
1700,6,Laxton-1700-06-verso,21,January,28,January,Christened (Female),160,
1700,6,Laxton-1700-06-verso,21,January,28,January,Christened (In All),326,
1700,6,Laxton-1700-06-verso,21,January,28,January,Buried (Male),180,
1700,6,Laxton-1700-06-verso,21,January,28,January,Buried (Female),184,
1700,6,Laxton-1700-06-verso,21,January,28,January,Buried (All),364,
1700,6,Laxton-1700-06-verso,21,January,28,January,Increase/Decrease in Burials,-64,
1700,7,Laxton-1700-07-verso,28,January,4,February,Abortive,2,
1700,7,Laxton-1700-07-verso,28,January,4,February,Aged,38,
1700,7,Laxton-1700-07-verso,28,January,4,February,Ague,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Apoplexy,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Asthma,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Bed-ridden,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Blasted,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Bleeding,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Bloody-flux,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Calenture,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Cancer,2,
1700,7,Laxton-1700-07-verso,28,January,4,February,Canker,1,
1700,7,Laxton-1700-07-verso,28,January,4,February,Chicken Pox,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Child-Bed,4,
1700,7,Laxton-1700-07-verso,28,January,4,February,Chrisoms,3,
1700,7,Laxton-1700-07-verso,28,January,4,February,Cold,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Colick,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Consumption,66,
1700,7,Laxton-1700-07-verso,28,January,4,February,Convulsion,93,
1700,7,Laxton-1700-07-verso,28,January,4,February,Cough,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Cramp,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Diabetes,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Dropsie,26,
1700,7,Laxton-1700-07-verso,28,January,4,February,Drowned,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Executed,2,
1700,7,Laxton-1700-07-verso,28,January,4,February,Falling-sickness,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Fever,54,
1700,7,Laxton-1700-07-verso,28,January,4,February,Fistula,1,
1700,7,Laxton-1700-07-verso,28,January,4,February,Flox and Small-Pox,38,
1700,7,Laxton-1700-07-verso,28,January,4,February,Flux,1,
1700,7,Laxton-1700-07-verso,28,January,4,February,Found dead,1,
1700,7,Laxton-1700-07-verso,28,January,4,February,French-Pox,2,
1700,7,Laxton-1700-07-verso,28,January,4,February,Frets,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Gangreen,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Gout,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Gravel,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Grief,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Griping in the Guts,14,
1700,7,Laxton-1700-07-verso,28,January,4,February,Headache,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Headmouldshot,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Hooping Cough,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Hiccough,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Horshoehead,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Impostume,2,
1700,7,Laxton-1700-07-verso,28,January,4,February,Infants,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Inflammation,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Itch,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Jaundies,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Jaw-fallen,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Kings Evil,1,
1700,7,Laxton-1700-07-verso,28,January,4,February,Leprosie,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Lethargy,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Liver-grown,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Looseness,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Lunatick and Frenzy,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Malignant Fever,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Meagrim,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Measles,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Miscarriage,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Mortification,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Mother,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Noli me tangere,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Overlaid,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Palsie,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Plague,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Planet,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Plurisie,1,
1700,7,Laxton-1700-07-verso,28,January,4,February,Purples,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Quinsie,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Rash,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Rheumatism,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Rickets,3,
1700,7,Laxton-1700-07-verso,28,January,4,February,Rising of the Lights,2,
1700,7,Laxton-1700-07-verso,28,January,4,February,Running of the Reins,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Rupture,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Scald Head,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Scarlet Fever,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Sciatica,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Scowring,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Scurvy,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Sores,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Shingles,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Spleen,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Spotted-Fever,2,
1700,7,Laxton-1700-07-verso,28,January,4,February,St. Anthony's Fire,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Starved,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Still-born,14,
1700,7,Laxton-1700-07-verso,28,January,4,February,Stone,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Stopping of the Stomach,12,
1700,7,Laxton-1700-07-verso,28,January,4,February,Strangury,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Strongullion,,
1700,7,Laxton-1700-07-verso,28,January,4,February,Suddenly,3,
1700,7,Laxton-1700-07-verso,28,January,4,February,Surfeit,2,
1700,7,Laxton-1700-07-verso,28,January,4,February,Swelling in the Throat,,
