year,week_number,unique_identifier,start_day,start_month,end_day,end_month,death,count
1669,16,1669-16-verso,6,April,13,April,Parishes Infected (with Plague),0
1669,16,1669-16-verso,6,April,13,April,Ounces in Penny Wheaten Loaf,10
1669,16,1669-16-verso,6,April,13,April,Ounces in Three Half-Penny White Loaf,10
1669,17,17-1669-verso,13,April,20,April,Abortive,2
1669,17,17-1669-verso,13,April,20,April,Aged,33
1669,17,17-1669-verso,13,April,20,April,Ague,1
1669,17,17-1669-verso,13,April,20,April,Apoplexy,1
1669,17,17-1669-verso,13,April,20,April,Bed-ridden,
1669,17,17-1669-verso,13,April,20,April,Blasted,
1669,17,17-1669-verso,13,April,20,April,Bleeding,
1669,17,17-1669-verso,13,April,20,April,Bloody-flux,
1669,17,17-1669-verso,13,April,20,April,Calenture,
1669,17,17-1669-verso,13,April,20,April,Cancer,3
1669,17,17-1669-verso,13,April,20,April,Canker,
1669,17,17-1669-verso,13,April,20,April,Child-Bed,2
1669,17,17-1669-verso,13,April,20,April,Chrisoms,8
1669,17,17-1669-verso,13,April,20,April,Cold,1
1669,17,17-1669-verso,13,April,20,April,Colick,
1669,17,17-1669-verso,13,April,20,April,Consumption,63
1669,17,17-1669-verso,13,April,20,April,Convulsion,34
1669,17,17-1669-verso,13,April,20,April,Cough,1
1669,17,17-1669-verso,13,April,20,April,Cramp,
1669,17,17-1669-verso,13,April,20,April,Diabetes,
1669,17,17-1669-verso,13,April,20,April,Dropsie,15
1669,17,17-1669-verso,13,April,20,April,Drowned,3
1669,17,17-1669-verso,13,April,20,April,Falling-sickness,
1669,17,17-1669-verso,13,April,20,April,Fever,13
1669,17,17-1669-verso,13,April,20,April,Fistula,
1669,17,17-1669-verso,13,April,20,April,Flox and Small-Pox,
1669,17,17-1669-verso,13,April,20,April,Flux,
1669,17,17-1669-verso,13,April,20,April,French-Pox,
1669,17,17-1669-verso,13,April,20,April,Frets,
1669,17,17-1669-verso,13,April,20,April,Gangreen,
1669,17,17-1669-verso,13,April,20,April,Gout,
1669,17,17-1669-verso,13,April,20,April,Grief,
1669,17,17-1669-verso,13,April,20,April,Griping in the Guts,19
1669,17,17-1669-verso,13,April,20,April,Headache,
1669,17,17-1669-verso,13,April,20,April,Headmouldshot,
1669,17,17-1669-verso,13,April,20,April,Hiccough,
1669,17,17-1669-verso,13,April,20,April,Jaundies,2
1669,17,17-1669-verso,13,April,20,April,Jaw-fallen,
1669,17,17-1669-verso,13,April,20,April,Impostume,4
1669,17,17-1669-verso,13,April,20,April,Infants,2
1669,17,17-1669-verso,13,April,20,April,Itch,
1669,17,17-1669-verso,13,April,20,April,Kings Evil,
1669,17,17-1669-verso,13,April,20,April,Leprosie,
1669,17,17-1669-verso,13,April,20,April,Lethargy,
1669,17,17-1669-verso,13,April,20,April,Liver-grown,
1669,17,17-1669-verso,13,April,20,April,Lunatick,
1669,17,17-1669-verso,13,April,20,April,Meagrim,
1669,17,17-1669-verso,13,April,20,April,Measles,1
1669,17,17-1669-verso,13,April,20,April,Mother,
1669,17,17-1669-verso,13,April,20,April,Noli me tangere,
1669,17,17-1669-verso,13,April,20,April,Overlaid,1
1669,17,17-1669-verso,13,April,20,April,Palsie,1
1669,17,17-1669-verso,13,April,20,April,Plague,
1669,17,17-1669-verso,13,April,20,April,Plurisie,
1669,17,17-1669-verso,13,April,20,April,Purples,
1669,17,17-1669-verso,13,April,20,April,Quinsie,
1669,17,17-1669-verso,13,April,20,April,Rheumatism,
1669,17,17-1669-verso,13,April,20,April,Rickets,9
1669,17,17-1669-verso,13,April,20,April,Rising of the Lights,4
1669,17,17-1669-verso,13,April,20,April,Running of the Reins,
1669,17,17-1669-verso,13,April,20,April,Rupture,
1669,17,17-1669-verso,13,April,20,April,St. Anthony's Fire,
1669,17,17-1669-verso,13,April,20,April,Scald Head,
1669,17,17-1669-verso,13,April,20,April,Sciatica,
1669,17,17-1669-verso,13,April,20,April,Scowring,1
1669,17,17-1669-verso,13,April,20,April,Scurvy,1
1669,17,17-1669-verso,13,April,20,April,Shingles,
1669,17,17-1669-verso,13,April,20,April,Spleen,
1669,17,17-1669-verso,13,April,20,April,Spotted-Fever,4
1669,17,17-1669-verso,13,April,20,April,Still-born,6
1669,17,17-1669-verso,13,April,20,April,Stone,1
1669,17,17-1669-verso,13,April,20,April,Stopping of the Stomach,2
1669,17,17-1669-verso,13,April,20,April,Strangury,
1669,17,17-1669-verso,13,April,20,April,Suddenly,2
1669,17,17-1669-verso,13,April,20,April,Surfeit,12
1669,17,17-1669-verso,13,April,20,April,Swine-Pox,
1669,17,17-1669-verso,13,April,20,April,Teeth,20
1669,17,17-1669-verso,13,April,20,April,Thrush,3
1669,17,17-1669-verso,13,April,20,April,Tissick,4
1669,17,17-1669-verso,13,April,20,April,Tympany,
1669,17,17-1669-verso,13,April,20,April,Ulcer,3
1669,17,17-1669-verso,13,April,20,April,Vomiting,
1669,17,17-1669-verso,13,April,20,April,Wen,
1669,17,17-1669-verso,13,April,20,April,Wind,2
1669,17,17-1669-verso,13,April,20,April,Wolf,
1669,17,17-1669-verso,13,April,20,April,Worms,6
1669,17,17-1669-verso,13,April,20,April,Killed,2
1669,17,17-1669-verso,13,April,20,April,Suicide,
1669,17,17-1669-verso,13,April,20,April,Other Casualties,1
1669,17,17-1669-verso,13,April,20,April,Christened (Male),130
1669,17,17-1669-verso,13,April,20,April,Christened (Female),120
1669,17,17-1669-verso,13,April,20,April,Christened (In All),250
1669,17,17-1669-verso,13,April,20,April,Buried (Male),163
1669,17,17-1669-verso,13,April,20,April,Buried (Female),141
1669,17,17-1669-verso,13,April,20,April,Buried (All),304
1669,17,17-1669-verso,13,April,20,April,Plague Deaths,0
1669,17,17-1669-verso,13,April,20,April,Increase/Decrease in Burials,-15
1669,17,17-1669-verso,13,April,20,April,Increase/Decrease in Plague Deaths,0
1669,17,17-1669-verso,13,April,20,April,Parishes Clear of the Plague,130
1669,17,17-1669-verso,13,April,20,April,Parishes Infected (with Plague),0
1669,17,17-1669-verso,13,April,20,April,Ounces in Penny Wheaten Loaf,9.5
1669,17,17-1669-verso,13,April,20,April,Ounces in Three Half-Penny White Loaf,9.5
1669,18,1669-18-verso,20,April,27,April,Abortive,1
1669,18,1669-18-verso,20,April,27,April,Aged,18
1669,18,1669-18-verso,20,April,27,April,Ague,
1669,18,1669-18-verso,20,April,27,April,Apoplexy,
1669,18,1669-18-verso,20,April,27,April,Bed-ridden,
1669,18,1669-18-verso,20,April,27,April,Blasted,
1669,18,1669-18-verso,20,April,27,April,Bleeding,
1669,18,1669-18-verso,20,April,27,April,Bloody-flux,
1669,18,1669-18-verso,20,April,27,April,Calenture,
1669,18,1669-18-verso,20,April,27,April,Cancer,1
1669,18,1669-18-verso,20,April,27,April,Canker,
1669,18,1669-18-verso,20,April,27,April,Child-Bed,4
1669,18,1669-18-verso,20,April,27,April,Chrisoms,3
1669,18,1669-18-verso,20,April,27,April,Cold,
1669,18,1669-18-verso,20,April,27,April,Colick,
1669,18,1669-18-verso,20,April,27,April,Consumption,52
1669,18,1669-18-verso,20,April,27,April,Convulsion,44
1669,18,1669-18-verso,20,April,27,April,Cough,
1669,18,1669-18-verso,20,April,27,April,Cramp,
1669,18,1669-18-verso,20,April,27,April,Diabetes,
1669,18,1669-18-verso,20,April,27,April,Dropsie,18
1669,18,1669-18-verso,20,April,27,April,Drowned,1
1669,18,1669-18-verso,20,April,27,April,Falling-sickness,
1669,18,1669-18-verso,20,April,27,April,Fever,26
1669,18,1669-18-verso,20,April,27,April,Fistula,
1669,18,1669-18-verso,20,April,27,April,Flox and Small-Pox,8
1669,18,1669-18-verso,20,April,27,April,Flux,1
1669,18,1669-18-verso,20,April,27,April,French-Pox,3
1669,18,1669-18-verso,20,April,27,April,Frets,
1669,18,1669-18-verso,20,April,27,April,Gangreen,
1669,18,1669-18-verso,20,April,27,April,Gout,
1669,18,1669-18-verso,20,April,27,April,Grief,1
1669,18,1669-18-verso,20,April,27,April,Griping in the Guts,30
1669,18,1669-18-verso,20,April,27,April,Headache,
1669,18,1669-18-verso,20,April,27,April,Headmouldshot,
1669,18,1669-18-verso,20,April,27,April,Hiccough,
1669,18,1669-18-verso,20,April,27,April,Jaundies,2
1669,18,1669-18-verso,20,April,27,April,Jaw-fallen,
1669,18,1669-18-verso,20,April,27,April,Impostume,
1669,18,1669-18-verso,20,April,27,April,Infants,8
1669,18,1669-18-verso,20,April,27,April,Itch,
1669,18,1669-18-verso,20,April,27,April,Kings Evil,2
1669,18,1669-18-verso,20,April,27,April,Leprosie,
1669,18,1669-18-verso,20,April,27,April,Lethargy,
1669,18,1669-18-verso,20,April,27,April,Liver-grown,2
1669,18,1669-18-verso,20,April,27,April,Lunatick,
1669,18,1669-18-verso,20,April,27,April,Meagrim,
1669,18,1669-18-verso,20,April,27,April,Measles,
1669,18,1669-18-verso,20,April,27,April,Mother,
1669,18,1669-18-verso,20,April,27,April,Noli me tangere,
1669,18,1669-18-verso,20,April,27,April,Overlaid,
1669,18,1669-18-verso,20,April,27,April,Palsie,1
1669,18,1669-18-verso,20,April,27,April,Plague,
1669,18,1669-18-verso,20,April,27,April,Plurisie,
1669,18,1669-18-verso,20,April,27,April,Purples,
1669,18,1669-18-verso,20,April,27,April,Quinsie,1
1669,18,1669-18-verso,20,April,27,April,Rheumatism,
1669,18,1669-18-verso,20,April,27,April,Rickets,4
1669,18,1669-18-verso,20,April,27,April,Rising of the Lights,7
1669,18,1669-18-verso,20,April,27,April,Running of the Reins,
1669,18,1669-18-verso,20,April,27,April,Rupture,1
1669,18,1669-18-verso,20,April,27,April,St. Anthony's Fire,
1669,18,1669-18-verso,20,April,27,April,Scald Head,
1669,18,1669-18-verso,20,April,27,April,Sciatica,
1669,18,1669-18-verso,20,April,27,April,Scowring,1
1669,18,1669-18-verso,20,April,27,April,Scurvy,1
1669,18,1669-18-verso,20,April,27,April,Shingles,
1669,18,1669-18-verso,20,April,27,April,Spleen,
1669,18,1669-18-verso,20,April,27,April,Spotted-Fever,1
1669,18,1669-18-verso,20,April,27,April,Still-born,9
1669,18,1669-18-verso,20,April,27,April,Stone,1
1669,18,1669-18-verso,20,April,27,April,Stopping of the Stomach,7
1669,18,1669-18-verso,20,April,27,April,Strangury,2
1669,18,1669-18-verso,20,April,27,April,Suddenly,1
1669,18,1669-18-verso,20,April,27,April,Surfeit,14
1669,18,1669-18-verso,20,April,27,April,Swine-Pox,
1669,18,1669-18-verso,20,April,27,April,Teeth,12
1669,18,1669-18-verso,20,April,27,April,Thrush,1
1669,18,1669-18-verso,20,April,27,April,Tissick,1
1669,18,1669-18-verso,20,April,27,April,Tympany,
1669,18,1669-18-verso,20,April,27,April,Ulcer,2
1669,18,1669-18-verso,20,April,27,April,Vomiting,1
1669,18,1669-18-verso,20,April,27,April,Wen,
1669,18,1669-18-verso,20,April,27,April,Wind,1
1669,18,1669-18-verso,20,April,27,April,Wolf,
1669,18,1669-18-verso,20,April,27,April,Worms,5
1669,18,1669-18-verso,20,April,27,April,Killed,1
1669,18,1669-18-verso,20,April,27,April,Suicide,2
1669,18,1669-18-verso,20,April,27,April,Other Casualties,
1669,18,1669-18-verso,20,April,27,April,Christened (Male),114
1669,18,1669-18-verso,20,April,27,April,Christened (Female),112
1669,18,1669-18-verso,20,April,27,April,Christened (In All),226
1669,18,1669-18-verso,20,April,27,April,Buried (Male),168
1669,18,1669-18-verso,20,April,27,April,Buried (Female),134
1669,18,1669-18-verso,20,April,27,April,Buried (All),302
1669,18,1669-18-verso,20,April,27,April,Plague Deaths,0
1669,18,1669-18-verso,20,April,27,April,Increase/Decrease in Burials,-2
1669,18,1669-18-verso,20,April,27,April,Increase/Decrease in Plague Deaths,0
1669,18,1669-18-verso,20,April,27,April,Parishes Clear of the Plague,130
1669,18,1669-18-verso,20,April,27,April,Parishes Infected (with Plague),0
1669,18,1669-18-verso,20,April,27,April,Ounces in Penny Wheaten Loaf,9.5
1669,18,1669-18-verso,20,April,27,April,Ounces in Three Half-Penny White Loaf,9.5
1669,19,1669-19-verso,27,April,4,May,Abortive,1
1669,19,1669-19-verso,27,April,4,May,Aged,28
1669,19,1669-19-verso,27,April,4,May,Ague,
1669,19,1669-19-verso,27,April,4,May,Apoplexy,
1669,19,1669-19-verso,27,April,4,May,Bed-ridden,
1669,19,1669-19-verso,27,April,4,May,Blasted,
1669,19,1669-19-verso,27,April,4,May,Bleeding,
1669,19,1669-19-verso,27,April,4,May,Bloody-flux,
1669,19,1669-19-verso,27,April,4,May,Calenture,
1669,19,1669-19-verso,27,April,4,May,Cancer,
1669,19,1669-19-verso,27,April,4,May,Canker,
1669,19,1669-19-verso,27,April,4,May,Child-Bed,4
1669,19,1669-19-verso,27,April,4,May,Chrisoms,10
1669,19,1669-19-verso,27,April,4,May,Cold,
1669,19,1669-19-verso,27,April,4,May,Colick,
1669,19,1669-19-verso,27,April,4,May,Consumption,55
1669,19,1669-19-verso,27,April,4,May,Convulsion,35
1669,19,1669-19-verso,27,April,4,May,Cough,
1669,19,1669-19-verso,27,April,4,May,Cramp,
1669,19,1669-19-verso,27,April,4,May,Diabetes,
1669,19,1669-19-verso,27,April,4,May,Dropsie,16
1669,19,1669-19-verso,27,April,4,May,Drowned,1
1669,19,1669-19-verso,27,April,4,May,Falling-sickness,
1669,19,1669-19-verso,27,April,4,May,Fever,19
1669,19,1669-19-verso,27,April,4,May,Fistula,
1669,19,1669-19-verso,27,April,4,May,Flox and Small-Pox,12
1669,19,1669-19-verso,27,April,4,May,Flux,
1669,19,1669-19-verso,27,April,4,May,French-Pox,1
1669,19,1669-19-verso,27,April,4,May,Frets,
1669,19,1669-19-verso,27,April,4,May,Gangreen,
1669,19,1669-19-verso,27,April,4,May,Gout,
1669,19,1669-19-verso,27,April,4,May,Grief,
1669,19,1669-19-verso,27,April,4,May,Griping in the Guts,20
1669,19,1669-19-verso,27,April,4,May,Headache,
1669,19,1669-19-verso,27,April,4,May,Headmouldshot,
1669,19,1669-19-verso,27,April,4,May,Hiccough,
1669,19,1669-19-verso,27,April,4,May,Jaundies,
1669,19,1669-19-verso,27,April,4,May,Jaw-fallen,
1669,19,1669-19-verso,27,April,4,May,Impostume,
1669,19,1669-19-verso,27,April,4,May,Infants,8
1669,19,1669-19-verso,27,April,4,May,Itch,
1669,19,1669-19-verso,27,April,4,May,Kings Evil,
1669,19,1669-19-verso,27,April,4,May,Leprosie,
1669,19,1669-19-verso,27,April,4,May,Lethargy,
1669,19,1669-19-verso,27,April,4,May,Liver-grown,
1669,19,1669-19-verso,27,April,4,May,Lunatick,
1669,19,1669-19-verso,27,April,4,May,Meagrim,
1669,19,1669-19-verso,27,April,4,May,Measles,
1669,19,1669-19-verso,27,April,4,May,Mother,
1669,19,1669-19-verso,27,April,4,May,Noli me tangere,
1669,19,1669-19-verso,27,April,4,May,Overlaid,2
1669,19,1669-19-verso,27,April,4,May,Palsie,
1669,19,1669-19-verso,27,April,4,May,Plague,
1669,19,1669-19-verso,27,April,4,May,Plurisie,
1669,19,1669-19-verso,27,April,4,May,Purples,
1669,19,1669-19-verso,27,April,4,May,Quinsie,1
1669,19,1669-19-verso,27,April,4,May,Rheumatism,
1669,19,1669-19-verso,27,April,4,May,Rickets,10
1669,19,1669-19-verso,27,April,4,May,Rising of the Lights,4
1669,19,1669-19-verso,27,April,4,May,Running of the Reins,
1669,19,1669-19-verso,27,April,4,May,Rupture,
1669,19,1669-19-verso,27,April,4,May,St. Anthony's Fire,
1669,19,1669-19-verso,27,April,4,May,Scald Head,
1669,19,1669-19-verso,27,April,4,May,Sciatica,1
1669,19,1669-19-verso,27,April,4,May,Scowring,
1669,19,1669-19-verso,27,April,4,May,Scurvy,
1669,19,1669-19-verso,27,April,4,May,Shingles,
1669,19,1669-19-verso,27,April,4,May,Spleen,
1669,19,1669-19-verso,27,April,4,May,Spotted-Fever,
1669,19,1669-19-verso,27,April,4,May,Still-born,6
1669,19,1669-19-verso,27,April,4,May,Stone,
1669,19,1669-19-verso,27,April,4,May,Stopping of the Stomach,3
1669,19,1669-19-verso,27,April,4,May,Strangury,
1669,19,1669-19-verso,27,April,4,May,Suddenly,1
1669,19,1669-19-verso,27,April,4,May,Surfeit,13
1669,19,1669-19-verso,27,April,4,May,Swine-Pox,
1669,19,1669-19-verso,27,April,4,May,Teeth,18
1669,19,1669-19-verso,27,April,4,May,Thrush,
1669,19,1669-19-verso,27,April,4,May,Tissick,1
1669,19,1669-19-verso,27,April,4,May,Tympany,1
1669,19,1669-19-verso,27,April,4,May,Ulcer,
1669,19,1669-19-verso,27,April,4,May,Vomiting,
1669,19,1669-19-verso,27,April,4,May,Wen,
1669,19,1669-19-verso,27,April,4,May,Wind,1
1669,19,1669-19-verso,27,April,4,May,Wolf,
1669,19,1669-19-verso,27,April,4,May,Worms,3
1669,19,1669-19-verso,27,April,4,May,Killed,5
1669,19,1669-19-verso,27,April,4,May,Suicide,
1669,19,1669-19-verso,27,April,4,May,Other Casualties,2
1669,19,1669-19-verso,27,April,4,May,Christened (Male),114
1669,19,1669-19-verso,27,April,4,May,Christened (Female),107
1669,19,1669-19-verso,27,April,4,May,Christened (In All),221
1669,19,1669-19-verso,27,April,4,May,Buried (Male),146
1669,19,1669-19-verso,27,April,4,May,Buried (Female),138
1669,19,1669-19-verso,27,April,4,May,Buried (All),284
1669,19,1669-19-verso,27,April,4,May,Plague Deaths,0
1669,19,1669-19-verso,27,April,4,May,Increase/Decrease in Burials,-18
1669,19,1669-19-verso,27,April,4,May,Increase/Decrease in Plague Deaths,0
1669,19,1669-19-verso,27,April,4,May,Parishes Clear of the Plague,130
1669,19,1669-19-verso,27,April,4,May,Parishes Infected (with Plague),0
1669,19,1669-19-verso,27,April,4,May,Ounces in Penny Wheaten Loaf,9
1669,19,1669-19-verso,27,April,4,May,Ounces in Three Half-Penny White Loaf,9
1669,20,1669-20-verso,4,May,11,May,Abortive,1
1669,20,1669-20-verso,4,May,11,May,Aged,12
1669,20,1669-20-verso,4,May,11,May,Ague,
1669,20,1669-20-verso,4,May,11,May,Apoplexy,
1669,20,1669-20-verso,4,May,11,May,Bed-ridden,
1669,20,1669-20-verso,4,May,11,May,Blasted,
1669,20,1669-20-verso,4,May,11,May,Bleeding,
1669,20,1669-20-verso,4,May,11,May,Bloody-flux,
1669,20,1669-20-verso,4,May,11,May,Calenture,
1669,20,1669-20-verso,4,May,11,May,Cancer,2
1669,20,1669-20-verso,4,May,11,May,Canker,1
1669,20,1669-20-verso,4,May,11,May,Child-Bed,3
1669,20,1669-20-verso,4,May,11,May,Chrisoms,5
1669,20,1669-20-verso,4,May,11,May,Cold,
1669,20,1669-20-verso,4,May,11,May,Colick,
1669,20,1669-20-verso,4,May,11,May,Consumption,41
1669,20,1669-20-verso,4,May,11,May,Convulsion,33
1669,20,1669-20-verso,4,May,11,May,Cough,
1669,20,1669-20-verso,4,May,11,May,Cramp,
1669,20,1669-20-verso,4,May,11,May,Diabetes,
1669,20,1669-20-verso,4,May,11,May,Dropsie,25
1669,20,1669-20-verso,4,May,11,May,Drowned,1
1669,20,1669-20-verso,4,May,11,May,Falling-sickness,
1669,20,1669-20-verso,4,May,11,May,Fever,27
1669,20,1669-20-verso,4,May,11,May,Fistula,
1669,20,1669-20-verso,4,May,11,May,Flox and Small-Pox,9
1669,20,1669-20-verso,4,May,11,May,Flux,2
1669,20,1669-20-verso,4,May,11,May,French-Pox,1
1669,20,1669-20-verso,4,May,11,May,Frets,
1669,20,1669-20-verso,4,May,11,May,Gangreen,
1669,20,1669-20-verso,4,May,11,May,Gout,
1669,20,1669-20-verso,4,May,11,May,Grief,
1669,20,1669-20-verso,4,May,11,May,Griping in the Guts,35
1669,20,1669-20-verso,4,May,11,May,Headache,
1669,20,1669-20-verso,4,May,11,May,Headmouldshot,
1669,20,1669-20-verso,4,May,11,May,Hiccough,
1669,20,1669-20-verso,4,May,11,May,Jaundies,3
1669,20,1669-20-verso,4,May,11,May,Jaw-fallen,
1669,20,1669-20-verso,4,May,11,May,Impostume,1
1669,20,1669-20-verso,4,May,11,May,Infants,4
1669,20,1669-20-verso,4,May,11,May,Itch,
1669,20,1669-20-verso,4,May,11,May,Kings Evil,1
1669,20,1669-20-verso,4,May,11,May,Leprosie,
1669,20,1669-20-verso,4,May,11,May,Lethargy,
1669,20,1669-20-verso,4,May,11,May,Liver-grown,
1669,20,1669-20-verso,4,May,11,May,Lunatick,
1669,20,1669-20-verso,4,May,11,May,Meagrim,
1669,20,1669-20-verso,4,May,11,May,Measles,
1669,20,1669-20-verso,4,May,11,May,Mother,
1669,20,1669-20-verso,4,May,11,May,Noli me tangere,
1669,20,1669-20-verso,4,May,11,May,Overlaid,1
1669,20,1669-20-verso,4,May,11,May,Palsie,1
1669,20,1669-20-verso,4,May,11,May,Plague,
1669,20,1669-20-verso,4,May,11,May,Plurisie,
1669,20,1669-20-verso,4,May,11,May,Purples,
1669,20,1669-20-verso,4,May,11,May,Quinsie,
1669,20,1669-20-verso,4,May,11,May,Rheumatism,
1669,20,1669-20-verso,4,May,11,May,Rickets,13
1669,20,1669-20-verso,4,May,11,May,Rising of the Lights,4
1669,20,1669-20-verso,4,May,11,May,Running of the Reins,
1669,20,1669-20-verso,4,May,11,May,Rupture,
1669,20,1669-20-verso,4,May,11,May,St. Anthony's Fire,
1669,20,1669-20-verso,4,May,11,May,Scald Head,
1669,20,1669-20-verso,4,May,11,May,Sciatica,
1669,20,1669-20-verso,4,May,11,May,Scowring,
1669,20,1669-20-verso,4,May,11,May,Scurvy,
1669,20,1669-20-verso,4,May,11,May,Shingles,
1669,20,1669-20-verso,4,May,11,May,Spleen,
1669,20,1669-20-verso,4,May,11,May,Spotted-Fever,4
1669,20,1669-20-verso,4,May,11,May,Still-born,10
1669,20,1669-20-verso,4,May,11,May,Stone,
1669,20,1669-20-verso,4,May,11,May,Stopping of the Stomach,2
1669,20,1669-20-verso,4,May,11,May,Strangury,
1669,20,1669-20-verso,4,May,11,May,Suddenly,
1669,20,1669-20-verso,4,May,11,May,Surfeit,7
1669,20,1669-20-verso,4,May,11,May,Swine-Pox,
1669,20,1669-20-verso,4,May,11,May,Teeth,16
1669,20,1669-20-verso,4,May,11,May,Thrush,
1669,20,1669-20-verso,4,May,11,May,Tissick,2
1669,20,1669-20-verso,4,May,11,May,Tympany,
1669,20,1669-20-verso,4,May,11,May,Ulcer,1
1669,20,1669-20-verso,4,May,11,May,Vomiting,
1669,20,1669-20-verso,4,May,11,May,Wen,
1669,20,1669-20-verso,4,May,11,May,Wind,2
1669,20,1669-20-verso,4,May,11,May,Wolf,
1669,20,1669-20-verso,4,May,11,May,Worms,6
1669,20,1669-20-verso,4,May,11,May,Killed,3
1669,20,1669-20-verso,4,May,11,May,Suicide,1
1669,20,1669-20-verso,4,May,11,May,Other Casualties,
1669,20,1669-20-verso,4,May,11,May,Christened (Male),113
1669,20,1669-20-verso,4,May,11,May,Christened (Female),109
1669,20,1669-20-verso,4,May,11,May,Christened (In All),222
1669,20,1669-20-verso,4,May,11,May,Buried (Male),135
1669,20,1669-20-verso,4,May,11,May,Buried (Female),145
1669,20,1669-20-verso,4,May,11,May,Buried (All),280
1669,20,1669-20-verso,4,May,11,May,Plague Deaths,0
1669,20,1669-20-verso,4,May,11,May,Increase/Decrease in Burials,-4
1669,20,1669-20-verso,4,May,11,May,Increase/Decrease in Plague Deaths,
1669,20,1669-20-verso,4,May,11,May,Parishes Clear of the Plague,130
1669,20,1669-20-verso,4,May,11,May,Parishes Infected (with Plague),0
1669,20,1669-20-verso,4,May,11,May,Ounces in Penny Wheaten Loaf,9
1669,20,1669-20-verso,4,May,11,May,Ounces in Three Half-Penny White Loaf,9
1669,21,1669-21-verso,11,May,18,May,Abortive,
1669,21,1669-21-verso,11,May,18,May,Aged,14
1669,21,1669-21-verso,11,May,18,May,Ague,1
1669,21,1669-21-verso,11,May,18,May,Apoplexy,1
1669,21,1669-21-verso,11,May,18,May,Bed-ridden,
1669,21,1669-21-verso,11,May,18,May,Blasted,
1669,21,1669-21-verso,11,May,18,May,Bleeding,
1669,21,1669-21-verso,11,May,18,May,Bloody-flux,
1669,21,1669-21-verso,11,May,18,May,Calenture,
1669,21,1669-21-verso,11,May,18,May,Cancer,
1669,21,1669-21-verso,11,May,18,May,Canker,
1669,21,1669-21-verso,11,May,18,May,Child-Bed,3
1669,21,1669-21-verso,11,May,18,May,Chrisoms,6
1669,21,1669-21-verso,11,May,18,May,Cold,
1669,21,1669-21-verso,11,May,18,May,Colick,
1669,21,1669-21-verso,11,May,18,May,Consumption,57
1669,21,1669-21-verso,11,May,18,May,Convulsion,33
1669,21,1669-21-verso,11,May,18,May,Cough,
1669,21,1669-21-verso,11,May,18,May,Cramp,
1669,21,1669-21-verso,11,May,18,May,Diabetes,
1669,21,1669-21-verso,11,May,18,May,Dropsie,11
1669,21,1669-21-verso,11,May,18,May,Drowned,1
1669,21,1669-21-verso,11,May,18,May,Falling-sickness,
1669,21,1669-21-verso,11,May,18,May,Fever,22
1669,21,1669-21-verso,11,May,18,May,Fistula,
1669,21,1669-21-verso,11,May,18,May,Flox and Small-Pox,7
1669,21,1669-21-verso,11,May,18,May,Flux,
1669,21,1669-21-verso,11,May,18,May,French-Pox,
1669,21,1669-21-verso,11,May,18,May,Frets,
1669,21,1669-21-verso,11,May,18,May,Gangreen,
1669,21,1669-21-verso,11,May,18,May,Gout,
1669,21,1669-21-verso,11,May,18,May,Grief,
1669,21,1669-21-verso,11,May,18,May,Griping in the Guts,27
1669,21,1669-21-verso,11,May,18,May,Headache,
1669,21,1669-21-verso,11,May,18,May,Headmouldshot,
1669,21,1669-21-verso,11,May,18,May,Hiccough,
1669,21,1669-21-verso,11,May,18,May,Jaundies,1
1669,21,1669-21-verso,11,May,18,May,Jaw-fallen,
1669,21,1669-21-verso,11,May,18,May,Impostume,2
1669,21,1669-21-verso,11,May,18,May,Infants,6
1669,21,1669-21-verso,11,May,18,May,Itch,
1669,21,1669-21-verso,11,May,18,May,Kings Evil,
1669,21,1669-21-verso,11,May,18,May,Leprosie,
1669,21,1669-21-verso,11,May,18,May,Lethargy,
1669,21,1669-21-verso,11,May,18,May,Liver-grown,
1669,21,1669-21-verso,11,May,18,May,Lunatick,
1669,21,1669-21-verso,11,May,18,May,Meagrim,
1669,21,1669-21-verso,11,May,18,May,Measles,1
1669,21,1669-21-verso,11,May,18,May,Mother,
1669,21,1669-21-verso,11,May,18,May,Noli me tangere,
1669,21,1669-21-verso,11,May,18,May,Overlaid,
1669,21,1669-21-verso,11,May,18,May,Palsie,
1669,21,1669-21-verso,11,May,18,May,Plague,
1669,21,1669-21-verso,11,May,18,May,Plurisie,
1669,21,1669-21-verso,11,May,18,May,Purples,
1669,21,1669-21-verso,11,May,18,May,Quinsie,2
1669,21,1669-21-verso,11,May,18,May,Rheumatism,
1669,21,1669-21-verso,11,May,18,May,Rickets,9
1669,21,1669-21-verso,11,May,18,May,Rising of the Lights,4
1669,21,1669-21-verso,11,May,18,May,Running of the Reins,
1669,21,1669-21-verso,11,May,18,May,Rupture,1
1669,21,1669-21-verso,11,May,18,May,St. Anthony's Fire,
1669,21,1669-21-verso,11,May,18,May,Scald Head,
1669,21,1669-21-verso,11,May,18,May,Sciatica,
1669,21,1669-21-verso,11,May,18,May,Scowring,
1669,21,1669-21-verso,11,May,18,May,Scurvy,1
1669,21,1669-21-verso,11,May,18,May,Shingles,
1669,21,1669-21-verso,11,May,18,May,Spleen,
1669,21,1669-21-verso,11,May,18,May,Spotted-Fever,2
1669,21,1669-21-verso,11,May,18,May,Still-born,6
1669,21,1669-21-verso,11,May,18,May,Stone,
1669,21,1669-21-verso,11,May,18,May,Stopping of the Stomach,5
