"Omeka Item #","DataScribe Item #","DataScribe Record #","DataScribe Record Position",Year,is_missing,is_illegible,"Week Number",is_missing,is_illegible,"Unique Identifier",is_missing,is_illegible,"Start Day",is_missing,is_illegible,"Start Month",is_missing,is_illegible,"End Day",is_missing,is_illegible,"End Month",is_missing,is_illegible,Abortive,is_missing,is_illegible,Aged,is_missing,is_illegible,Ague,is_missing,is_illegible,Apoplexy,is_missing,is_illegible,Asthma,is_missing,is_illegible,Bed-ridden,is_missing,is_illegible,Blasted,is_missing,is_illegible,Bleeding,is_missing,is_illegible,Bloody-flux,is_missing,is_illegible,Calenture,is_missing,is_illegible,Cancer,is_missing,is_illegible,Canker,is_missing,is_illegible,"Chicken Pox",is_missing,is_illegible,Child-Bed,is_missing,is_illegible,Chrisoms,is_missing,is_illegible,Cold,is_missing,is_illegible,Colick,is_missing,is_illegible,Consumption,is_missing,is_illegible,Convulsion,is_missing,is_illegible,Cough,is_missing,is_illegible,Cramp,is_missing,is_illegible,Diabetes,is_missing,is_illegible,Dropsie,is_missing,is_illegible,Drowned,is_missing,is_illegible,"Drowned (Descriptive Text)",is_missing,is_illegible,Executed,is_missing,is_illegible,"Executed (Descriptive Text)",is_missing,is_illegible,Falling-sickness,is_missing,is_illegible,Fever,is_missing,is_illegible,Fistula,is_missing,is_illegible,"Flox and Small-Pox",is_missing,is_illegible,"Flox and Small-Pox (Descriptive Text)",is_missing,is_illegible,Flux,is_missing,is_illegible,"Found dead",is_missing,is_illegible,"Found Dead (Descriptive Text)",is_missing,is_illegible,French-Pox,is_missing,is_illegible,Frets,is_missing,is_illegible,Gangreen,is_missing,is_illegible,Gout,is_missing,is_illegible,Gravel,is_missing,is_illegible,Grief,is_missing,is_illegible,"Griping in the Guts",is_missing,is_illegible,Headache,is_missing,is_illegible,Headmouldshot,is_missing,is_illegible,"Hooping Cough",is_missing,is_illegible,Hiccough,is_missing,is_illegible,Horshoehead,is_missing,is_illegible,Impostume,is_missing,is_illegible,Infants,is_missing,is_illegible,Inflammation,is_missing,is_illegible,Itch,is_missing,is_illegible,Jaundies,is_missing,is_illegible,Jaw-fallen,is_missing,is_illegible,"Kings Evil",is_missing,is_illegible,Leprosie,is_missing,is_illegible,Lethargy,is_missing,is_illegible,Liver-grown,is_missing,is_illegible,Looseness,is_missing,is_illegible,"Lunatick and Frenzy",is_missing,is_illegible,"Malignant Fever",is_missing,is_illegible,Meagrim,is_missing,is_illegible,Measles,is_missing,is_illegible,Miscarriage,is_missing,is_illegible,Mortification,is_missing,is_illegible,Mother,is_missing,is_illegible,"Noli me tangere",is_missing,is_illegible,Overlaid,is_missing,is_illegible,Palsie,is_missing,is_illegible,Plague,is_missing,is_illegible,Planet,is_missing,is_illegible,Plurisie,is_missing,is_illegible,Purples,is_missing,is_illegible,Quinsie,is_missing,is_illegible,Rash,is_missing,is_illegible,Rheumatism,is_missing,is_illegible,Rickets,is_missing,is_illegible,"Rising of the Lights",is_missing,is_illegible,"Running of the Reins",is_missing,is_illegible,Rupture,is_missing,is_illegible,"Scald Head",is_missing,is_illegible,"Scarlet Fever",is_missing,is_illegible,Sciatica,is_missing,is_illegible,Scowring,is_missing,is_illegible,Scurvy,is_missing,is_illegible,Sores,is_missing,is_illegible,Shingles,is_missing,is_illegible,Spleen,is_missing,is_illegible,Spotted-Fever,is_missing,is_illegible,"St. Anthony's Fire",is_missing,is_illegible,Starved,is_missing,is_illegible,"Starved (Description)",is_missing,is_illegible,Still-born,is_missing,is_illegible,Stone,is_missing,is_illegible,"Stopping of the Stomach",is_missing,is_illegible,Strangury,is_missing,is_illegible,Strongullion,is_missing,is_illegible,Suddenly,is_missing,is_illegible,Surfeit,is_missing,is_illegible,"Swelling in the Throat",is_missing,is_illegible,Swine-Pox,is_missing,is_illegible,Teeth,is_missing,is_illegible,Thrush,is_missing,is_illegible,Tissick,is_missing,is_illegible,Tympany,is_missing,is_illegible,"Twisting of the Guts",is_missing,is_illegible,Ulcer,is_missing,is_illegible,Vapours,is_missing,is_illegible,Vomiting,is_missing,is_illegible,"Water in the Head",is_missing,is_illegible,Wen,is_missing,is_illegible,Wind,is_missing,is_illegible,Wolf,is_missing,is_illegible,Worms,is_missing,is_illegible,Killed,is_missing,is_illegible,"Killed (Descriptive Text)",is_missing,is_illegible,Suicide,is_missing,is_illegible,"Suicide (Descriptive Text)",is_missing,is_illegible,Other,is_missing,is_illegible,"Other (Descriptive Text)",is_missing,is_illegible,"Christened (Male)",is_missing,is_illegible,"Christened (Female)",is_missing,is_illegible,"Christened (In All)",is_missing,is_illegible,"Buried (Male)",is_missing,is_illegible,"Buried (Female)",is_missing,is_illegible,"Buried (All)",is_missing,is_illegible,"Plague Deaths",is_missing,is_illegible,"Increase/Decrease in Burials",is_missing,is_illegible,"Increase/Decrease in Plague Deaths",is_missing,is_illegible,"Parishes Clear of the Plague",is_missing,is_illegible,"Parishes Infected (with Plague)",is_missing,is_illegible
17260,35266,5369,1,1665,,,33,,,Bodleian-1665-33-verso,,,1,,,August,,,8,,,August,,,5,,,36,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,22,,,,,,,,,130,,,58,,,2,,,,,,,,,32,,,1,,,"Drowned in a Ditch at Saviours Southwark ",,,,,,,,,,,,314,,,,,,11,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,70,,,,,,,,,,,,,,,,,,16,,,13,,,,,,,,,2,,,,,,2,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,2817,,,,,,1,,,2,,,3,,,,,,,,,14,,,32,,,,,,3,,,,,,,,,,,,3,,,3,,,,,,,,,,,,174,,,,,,,,,,,,11,,,3,,,10,,,,,,,,,2,,,85,,,,,,,,,90,,,4,,,3,,,,,,,,,3,,,,,,1,,,,,,,,,,,,,,,18,,,,,,,,,1,,,Distracted,,,,,,,,,90,,,88,,,178,,,2022,,,2008,,,4034,,,2817,,,1016,,,,,,,,,,,
17261,35267,5370,1,1665,,,34,,,Bodleian-1665-34-verso,,,8,,,August,,,15,,,August,,,6,,,54,,,,,,1,,,,,,1,,,,,,,,,,,,,,,2,,,,,,,,,23,,,15,,,,,,1,,,174,,,88,,,,,,,,,,,,40,,,2,,,"one at St. Kath. Tower 1; and one at Lambeth 1",,,,,,,,,,,,353,,,1,,,10,,,,,,2,,,1,,,"Found dead in the Street at St. Bartholomew the Less",,,,,,,,,1,,,1,,,,,,1,,,74,,,,,,,,,,,,,,,,,,18,,,21,,,,,,,,,3,,,,,,10,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,3880,,,,,,1,,,,,,6,,,,,,,,,23,,,19,,,,,,2,,,,,,,,,1,,,13,,,1,,,,,,,,,,,,,,,,,,1,,,"Starved at Nurse",,,8,,,2,,,16,,,1,,,,,,1,,,87,,,,,,,,,113,,,3,,,6,,,,,,,,,2,,,,,,7,,,,,,,,,8,,,,,,18,,,1,,,"Murthered at Stepney",,,,,,,,,193,,,"Frighted 1; Killd by a fall down stairs at St. Thomas Apostle 1; Sore legge 1; Spotted Feaver and Purples 190",,,83,,,83,,,166,,,2656,,,2663,,,5319,,,3880,,,1289,,,,,,,,,,,
17262,35268,5371,1,1665,,,35,,,Bodleian-1665-15-verso,,,15,,,August,,,22,,,August,,,4,,,45,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,28,,,9,,,,,,,,,126,,,89,,,1,,,,,,,,,53,,,,,,,,,,,,,,,,,,348,,,,,,11,,,,1,,1,,,,,,,,,,,,,,,,,,1,,,,,,3,,,79,,,,,,1,,,,,,,,,,,,8,,,22,,,,,,,,,7,,,,,,4,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,4237,,,,,,,,,2,,,5,,,,,,,,,23,,,18,,,,,,1,,,,,,,,,,,,,,,3,,,,,,1,,,,,,166,,,,,,,,,,,,4,,,2,,,17,,,3,,,,,,2,,,74,,,,,,,,,111,,,6,,,9,,,,,,,,,1,,,,,,10,,,,,,,,,4,,,,,,20,,,,,,,,,,,,,,,4,,,"Broken legge 1; Broke her scull by a fall in the street at St. Mary VVool-church 1; Frighted 2",,,90,,,81,,,171,,,2777,,,2791,,,5568,,,4237,,,249,,,,,,,,,,,
17263,35269,5372,1,1665,,,36,,,Bodleian-1665-36-verso,,,22,,,August,,,29,,,August,,,6,,,52,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,40,,,19,,,,,,1,,,145,,,93,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,383,,,,,,5,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,4,,,65,,,,,,,,,,,,,,,,,,13,,,17,,,,,,,,,4,,,,,,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,6102,,,3,,,,,,3,,,2,,,,,,,,,23,,,18,,,,,,,,,,,,,,,,,,3,,,3,,,,,,,,,,,,156,,,,,,,,,,,,10,,,1,,,7,,,1,,,,,,2,,,99,,,,,,,,,133,,,3,,,3,,,1,,,,,,4,,,,,,,,,,,,,,,4,,,,,,23,,,,,,,,,,,,,,,1,,,"Killd by a fall from a horse at Alhallows Lumbardstreet 1;",,,87,,,82,,,169,,,3811,,,3685,,,7496,,,6102,,,1928,,,,,,17,,,113,,
17264,35270,5373,1,1665,,,37,,,Bodleian-1665-37-verso,,,29,,,August,,,5,,,September,,,2,,,52,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,38,,,28,,,,,,,,,116,,,81,,,1,,,,,,,,,18,,,2,,,"one at St. Michael Queenhithe 1; and one at Stepney 1",,,,,,,,,,,,364,,,,,,2,,,"flox 0; small-pox 2",,,1,,,3,,,"Found dead in the street 3, one at St. Mary hill 1; and two at St. Botolph Bishopsgate 2",,,,,,,,,,,,1,,,,,,2,,,43,,,,,,,,,,,,,,,,,,10,,,26,,,,,,,,,8,,,,,,,,,,,,1,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,2,,,6978,,,,,,,,,7,,,1,,,,,,,,,7,,,16,,,,,,1,,,,,,,,,,,,6,,,,,,,,,,,,,,,157,,,,,,,,,,,,11,,,2,,,8,,,1,,,,,,,,,69,,,,,,,,,138,,,3,,,6,,,,,,,,,5,,,,,,1,,,,,,,,,3,,,,,,25,,,,,,,,,,,,,,,1,,,Frighted,,,79,,,88,,,167,,,4116,,,4136,,,8252,,,6978,,,756,,,,,,,,,,,
17265,35271,5374,1,1665,,,38,,,Bodleian-1665-38-verso,,,5,,,September,,,12,,,September,,,,,,57,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,,,39,,,20,,,,,,1,,,129,,,71,,,,,,,,,,,,31,,,3,,,"one at Stepney 1; one at St. Katherine near the Tower 1; and one at St. Margaret VVestminster 1",,,,,,,,,,,,332,,,,,,8,,,,,,,,,1,,,"Found dead in the street one at St. Olave Southwark",,,1,,,,,,1,,,,,,,,,1,,,45,,,,,,2,,,,,,,,,,,,6,,,10,,,,,,,,,3,,,,,,1,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,6544,,,1,,,,,,,,,3,,,,,,,,,20,,,15,,,,,,4,,,,,,,,,,,,3,,,2,,,,,,,,,,,,97,,,,,,,,,,,,,,,1,,,5,,,2,,,,,,,,,45,,,,,,,,,128,,,6,,,4,,,1,,,,,,1,,,,,,2,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,24,,,"Abortive and Stilborn 23; Frighted 1",,,90,,,78,,,168,,,3783,,,3907,,,7690,,,6544,,,-562,,,,,,,,,,,
17266,35272,5375,1,1665,,,39,,,Bodleian-1665-39-verso,,,12,,,September,,,19,,,September,,,5,,,43,,,2,,,1,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,42,,,18,,,,,,,,,134,,,64,,,2,,,,,,,,,33,,,,,,,,,,,,,,,,,,309,,,,,,5,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,,51,,,,,,,,,,,,,,,,,,11,,,16,,,,,,,,,5,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,7165,,,,,,,,,,,,,,,,,,,,,17,,,11,,,,,,,,,,,,,,,,,,5,,,2,,,,,,,,,1,,,101,,,,,,,,,,,,17,,,2,,,9,,,1,,,,,,1,,,49,,,,,,,,,121,,,5,,,11,,,1,,,,,,,,,,,,3,,,,,,,,,3,,,,,,15,,,,,,,,,,,,,,,5,,,"Burnt in his Bed by a Candle at St. Giles Cripplegate 1; Frighted 3; Killed by a fall from the Belfrey at Alhallows the Great 1",,,95,,,81,,,176,,,4095,,,4202,,,8297,,,7165,,,607,,,,,,,,,,,
17297,35273,5376,1,1665,,,40,,,Bodleian-1665-40-verso,,,19,,,September,,,26,,,September,,,6,,,50,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,11,,,1,,,,,,99,,,63,,,1,,,,,,,,,22,,,1,,,"Drowned at St. Martin in the Fields",,,,,,,,,,,,268,,,2,,,4,,,,1,,1,,,1,,,"Found dead in the Fields at St. Mary Islington",,,,,,,,,,,,1,,,,,,3,,,35,,,,,,,,,,,,,,,,,,8,,,9,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,5533,,,,,,,,,2,,,,,,,,,,,,10,,,13,,,,,,1,,,,,,,,,,,,,,,5,,,,,,,,,,,,65,,,,,,,,,,,,10,,,3,,,6,,,,,,,,,1,,,36,,,,,,,,,112,,,3,,,5,,,,,,,,,,,,,,,4,,,,,,,,,1,,,,,,12,,,,,,,,,,,,,,,1,,,Frighted,,,68,,,78,,,146,,,3212,,,3248,,,6460,,,5533,,,-1837,,,,,,,,,,,
17298,35274,5377,1,1665,,,41,,,Bodleian-1665-41-verso,,,26,,,September,,,3,,,October,,,4,,,42,,,3,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,14,,,7,,,,,,,,,103,,,60,,,,,,,,,,,,33,,,1,,,"Drowned at St. Magdalen Bermondsey",,,,,,,,,,,,201,,,,,,3,,,,1,,1,,,,,,,,,,,,,,,1,,,,,,,,,3,,,28,,,,,,,,,,,,,,,,,,4,,,18,,,,,,,,,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,4929,,,1,,,1,,,1,,,,,,,,,,,,12,,,8,,,,,,1,,,,,,,,,,,,2,,,5,,,,,,,,,,,,63,,,,,,1,,,"Starved at Nurse (at St. Maudlin in Old Fishstreet)",,,9,,,,,,6,,,,,,,,,3,,,24,,,,,,,,,92,,,2,,,3,,,1,,,,,,1,,,,,,1,,,,,,,,,4,,,,,,13,,,,,,,,,,,,,,,2,,,"Frighted 1; Killed by a fall at Stepney 1",,,75,,,67,,,142,,,2801,,,2919,,,5720,,,4929,,,-740,,,,,,,,,,,
17299,35275,5378,1,1665,,,42,,,Bodleian-1665-42-verso,,,3,,,October,,,10,,,October,,,4,,,36,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,11,,,9,,,,,,,,,98,,,53,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,199,,,1,,,5,,,,1,,1,,,,,,,,,1,,,,,,,,,1,,,,,,3,,,22,,,,,,,,,,,,,,,,,,7,,,14,,,,,,,,,3,,,,,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,,,4327,,,,,,1,,,,,,1,,,,,,,,,13,,,7,,,,,,1,,,,,,,,,,,,3,,,2,,,,,,,,,,,,60,,,,,,,,,,,,11,,,1,,,7,,,,,,,,,2,,,30,,,,,,,,,73,,,1,,,4,,,1,,,,,,1,,,,,,,,,,,,,,,5,,,,,,11,,,,,,,,,1,,,Distracted,,,2,,,Frighted,,,71,,,70,,,141,,,2581,,,2487,,,5068,,,4327,,,-652,,,,,,,,,,,
17300,35276,5388,1,1665,,,43,,,Bodleian-1665-43-verso,,,10,,,October,,,17,,,October,,,2,,,28,,,,,,2,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,21,,,27,,,,,,1,,,77,,,51,,,1,,,,,,,,,25,,,,,,,,,,,,,,,,,,95,,,,,,5,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,10,,,14,,,,,,,,,3,,,,,,2,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2665,,,,,,,,,1,,,,,,,,,,,,11,,,3,,,,,,3,,,,,,,,,,,,5,,,3,,,,,,,,,,,,35,,,,,,,,,,,,9,,,3,,,7,,,,,,,,,1,,,29,,,,,,,,,37,,,2,,,7,,,1,,,,,,,,,,,,2,,,,,,,,,2,,,,,,10,,,,,,,,,,,,,,,,,,,,,70,,,77,,,147,,,1612,,,1607,,,3219,,,2665,,,-1849,,,,,,,,,,,
17301,35277,5389,1,1665,,,44,,,Bodleian-1665-44-verso,,,17,,,October,,,24,,,October,,,2,,,24,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,,1,,,,,,12,,,6,,,,,,2,,,59,,,25,,,,,,,,,,,,17,,,1,,,"Drowned in a Tub of VVash in a Brewhouse at St. Giles in the Fields",,,,,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,2,,,3,,1,,,,,,,,,,,,,,,,6,,,3,,,,,,,,,1,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1421,,,,,,,,,,,,1,,,,,,,,,8,,,3,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,28,,,,,,,,,,,,3,,,,,,3,,,,,,,,,1,,,17,,,,,,,,,41,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,8,,,,,,,,,,,,,,,3,,,"Bruised 1; Frighted 1; Killed by a fall from a Scaffold at St. Martin in the Fields 1",,,60,,,44,,,104,,,951,,,855,,,1806,,,1421,,,-1413,,,,,,,,,,,
17302,35278,5390,1,1665,,,46,,,Bodleian-1665-46-verso,,,31,,,October,,,7,,,November,,,2,,,20,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,13,,,6,,,,,,1,,,61,,,36,,,,,,,,,,,,11,,,1,,,"Drowned at St. Olaves Southwark",,,,,,,,,,,,81,,,,,,2,,,,1,,1,,,1,,,"Found dead in the Fields at St. Mary Islington",,,3,,,,,,,,,,,,,,,1,,,13,,,,,,,,,,,,,,,,,,2,,,12,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1414,,,,,,,,,,,,,,,,,,,,,7,,,8,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,2,,,3,,,,,,,,,,,,2,,,1,,,3,,,,,,,,,,,,13,,,,,,,,,47,,,2,,,1,,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,,5,,,1,,,"Murthered by the Mother (an infant) at St. Georges Southwark)",,,,,,,,,1,,,"Killed by a fall at St. Margaret Westminster",,,51,,,44,,,95,,,908,,,879,,,1787,,,1414,,,399,,,,,,,,,,,
17303,35279,5391,1,1665,,,47,,,Bodleian-1665-47-verso,,,7,,,November,,,14,,,November,,,4,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,5,,,49,,,,,,,,,30,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,7,,,,,,,,,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1050,,,,,,,,,,,,,,,,,,,,,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,15,,,,,,,,,,,,9,,,4,,,7,,,,,,,,,1,,,9,,,,,,,,,28,,,1,,,2,,,,,,,,,1,,,,,,2,,,,,,,,,1,,,,,,7,,,,,,,,,,,,,,,,,,,,,62,,,71,,,113,,,584,,,775,,,1359,,,1050,,,-428,,,,,,31,,,99,,
17304,35280,5392,1,1665,,,48,,,Bodleian-1665-48-verso,,,14,,,November,,,21,,,November,,,4,,,11,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,3,,,1,,,,,,43,,,13,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,59,,,,,,1,,,"flox 0; small-pox 1",,,2,,,,,,,,,,,,,,,,,,,,,,,,3,,,10,,,,,,,,,,,,,,,,,,3,,,9,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652,,,,,,,,,,,,,,,,,,,,,3,,,4,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,4,,,,,,1,,,"Starved in the White Lyon Prison at St. George in South-wark 1",,,5,,,2,,,4,,,,,,,,,1,,,2,,,,,,1,,,33,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,52,,,56,,,108,,,429,,,476,,,905,,,652,,,-454,,,,,,46,,,84,,
17305,35281,5398,1,1665,,,49,,,Bodleian-1665-49-verso,,,21,,,November,,,28,,,November,,,2,,,10,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,6,,,9,,,1,,,,,,29,,,11,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,34,,,,,,3,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,2,,,8,,,,,,,,,,,,,,,,,,5,,,10,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,333,,,,,,,,,,,,,,,,,,,,,4,,,3,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,5,,,,,,,,,,,,5,,,1,,,3,,,1,,,,,,1,,,3,,,,,,,,,16,,,,,,3,,,,,,,,,2,,,,,,1,,,,,,1,,,2,,,,,,3,,,,,,,,,1,,,"Distracted 1;",,,,,,,,,58,,,54,,,112,,,239,,,305,,,544,,,333,,,-361,,,,,,60,,,70,,
17306,35282,5399,1,1665,,,50,,,Bodleian-1665-50-verso,,,28,,,November,,,5,,,December,,,2,,,11,,,,,,1,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,8,,,6,,,1,,,4,,,61,,,12,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,210,,,,,,,,,,,,,,,,,,,,,7,,,5,,,,,,,,,,,,,,,,,,2,,,2,,,,,,,,,1,,,3,,,,,,,,,,,,4,,,3,,,2,,,,,,,,,,,,1,,,,,,,,,20,,,3,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,,,"Frighted 1; Sore throat 1;",,,59,,,64,,,123,,,211,,,217,,,428,,,210,,,-116,,,,,,82,,,48,,
17337,35283,5412,1,1665,,,51,,,Bodleian-1665-51-verso,,,05,,,December,,,12,,,December,,,,,,9,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,10,,,4,,,,,,1,,,35,,,17,,,,,,,,,,,,14,,,2,,,"Drowned 2, one at St Magdalen Bermonsey, and one at St. Margaret Westminster",,,,,,,,,,,,27,,,,,,2,,,,,,2,,,1,,,"Found dead in a Stable at St. Mary Islington",,,2,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,1,,,7,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,243,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,,,,,,5,,,,,,,,,,,,4,,,1,,,3,,,,,,,,,,,,3,,,,,,,,,14,,,1,,,3,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,4,,,,,,,,,1,,,"Hanged himself (being distracted) at St. Peters in Cornhil",,,2,,,"Bruised; Frighted",,,68,,,65,,,133,,,220,,,222,,,442,,,243,,,14,,,,,,73,,,57,,
17338,35284,5413,1,1665,,,52,,,Bodleian-1665-52-verso,,,12,,,December,,,19,,,December,,,1,,,11,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,2,,,5,,,,,,2,,,62,,,20,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,45,,,,,,4,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,5,,,,,,,,,,,,,,,,,,1,,,3,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,281,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,6,,,,,,,,,,,,4,,,1,,,2,,,1,,,,,,,,,7,,,,,,,,,20,,,,,,4,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,2,,,"Bruised 1; Frighted 1",,,81,,,66,,,147,,,252,,,273,,,525,,,281,,,83,,,,,,62,,,68,,
17339,35285,5414,1,1665,,,01,,,Bodleian-1665-01-verso,,,19,,,December,,,26,,,December,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,2,,,4,,,,,,,,,51,,,11,,,1,,,,,,,,,8,,,1,,,"Drowned at St. Kath. Tower",,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,8,,,,,,,,,,,,,,,,,,1,,,4,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,152,,,,,,,,,,,,2,,,,,,,,,1,,,4,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,1,,,"Starved at St. Magdalen Bermondsey",,,3,,,3,,,3,,,,,,,,,1,,,4,,,,,,,,,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,4,,,,,,,,,,,,,,,3,,,"Burnt at St. Botolph Aldgate; Kild 2, one at St. Giles in the fields, and one by a fall at St. Albans Woodstreet",,,49,,,41,,,90,,,164,,,166,,,330,,,152,,,-195,,,,,,84,,,46,,
17340,35286,5415,1,1665,,,02,,,Bodleian-1665-02-verso,,,26,,,December,,,2,,,January,,,1,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,3,,,8,,,,,,,,,37,,,13,,,,,,,,,,,,28,,,2,,,"Drowned at St. Margarets Westminster",,,,,,,,,,,,9,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,6,,,,,,,,,,,,,,,,,,2,,,6,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,2,,,70,,,,,,2,,,,,,,,,,,,,,,,,,3,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,4,,,,,,,,,,,,6,,,2,,,,,,,,,,,,2,,,3,,,,,,,,,8,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,63,,,59,,,122,,,118,,,135,,,253,,,70,,,-77,,,,,,99,,,31,,
